"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35512",2006-07-01,"2006","65 - 74",3745,"Census","65 and over"
"35512",2006-07-01,"2006","75 - 84",2625,"Census","65 and over"
"35512",2006-07-01,"2006","85+",995,"Census","65 and over"
"35512",2006-07-01,"2006","Total 65+",7370,"Census","65 and over"
"35512",2006-07-01,"2006","Total",39670,"Census","65 and over"
"35512",2011-07-01,"2011","65 - 74",4245,"Census","65 and over"
"35512",2011-07-01,"2011","75 - 84",2750,"Census","65 and over"
"35512",2011-07-01,"2011","85+",1185,"Census","65 and over"
"35512",2011-07-01,"2011","Total 65+",8175,"Census","65 and over"
"35512",2011-07-01,"2011","Total",39020,"Census","65 and over"
"35512",2016-07-01,"2016","65 - 74",5205,"Census","65 and over"
"35512",2016-07-01,"2016","75 - 84",2695,"Census","65 and over"
"35512",2016-07-01,"2016","85+",950,"Census","65 and over"
"35512",2016-07-01,"2016","Total 65+",8850,"Census","65 and over"
"35512",2016-07-01,"2016","Total",37735,"Census","65 and over"
"35512",2021-07-01,"2021","65 - 74",4830,"Census","65 and over"
"35512",2021-07-01,"2021","75 - 84",2660,"Census","65 and over"
"35512",2021-07-01,"2021","85+",945,"Census","65 and over"
"35512",2021-07-01,"2021","Total 65+",8435,"Census","65 and over"
"35512",2021-07-01,"2021","Total",30880,"Census","65 and over"
