"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24462",2006-07-01,"2006","65 - 74",264740,"Census","65 and over"
"24462",2006-07-01,"2006","75 - 84",175300,"Census","65 and over"
"24462",2006-07-01,"2006","85+",55640,"Census","65 and over"
"24462",2006-07-01,"2006","Total 65+",495680,"Census","65 and over"
"24462",2006-07-01,"2006","Total",3635570,"Census","65 and over"
"24462",2011-07-01,"2011","65 - 74",300760,"Census","65 and over"
"24462",2011-07-01,"2011","75 - 84",188370,"Census","65 and over"
"24462",2011-07-01,"2011","85+",70715,"Census","65 and over"
"24462",2011-07-01,"2011","Total 65+",559840,"Census","65 and over"
"24462",2011-07-01,"2011","Total",3824220,"Census","65 and over"
"24462",2016-07-01,"2016","65 - 74",362690,"Census","65 and over"
"24462",2016-07-01,"2016","75 - 84",182270,"Census","65 and over"
"24462",2016-07-01,"2016","85+",56670,"Census","65 and over"
"24462",2016-07-01,"2016","Total 65+",601635,"Census","65 and over"
"24462",2016-07-01,"2016","Total",4009790,"Census","65 and over"
"24462",2021-07-01,"2021","65 - 74",415680,"Census","65 and over"
"24462",2021-07-01,"2021","75 - 84",219590,"Census","65 and over"
"24462",2021-07-01,"2021","85+",68850,"Census","65 and over"
"24462",2021-07-01,"2021","Total 65+",704120,"Census","65 and over"
"24462",2021-07-01,"2021","Total",4206455,"Census","65 and over"
