"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"48820",2006-07-01,"2006","65 - 74",575,"Census","65 and over"
"48820",2006-07-01,"2006","75 - 84",310,"Census","65 and over"
"48820",2006-07-01,"2006","85+",80,"Census","65 and over"
"48820",2006-07-01,"2006","Total 65+",960,"Census","65 and over"
"48820",2006-07-01,"2006","Total",17145,"Census","65 and over"
"48820",2011-07-01,"2011","65 - 74",1150,"Census","65 and over"
"48820",2011-07-01,"2011","75 - 84",485,"Census","65 and over"
"48820",2011-07-01,"2011","85+",170,"Census","65 and over"
"48820",2011-07-01,"2011","Total 65+",1810,"Census","65 and over"
"48820",2011-07-01,"2011","Total",24515,"Census","65 and over"
"48820",2016-07-01,"2016","65 - 74",1880,"Census","65 and over"
"48820",2016-07-01,"2016","75 - 84",625,"Census","65 and over"
"48820",2016-07-01,"2016","85+",145,"Census","65 and over"
"48820",2016-07-01,"2016","Total 65+",2645,"Census","65 and over"
"48820",2016-07-01,"2016","Total",28520,"Census","65 and over"
"48820",2021-07-01,"2021","65 - 74",2715,"Census","65 and over"
"48820",2021-07-01,"2021","75 - 84",1150,"Census","65 and over"
"48820",2021-07-01,"2021","85+",245,"Census","65 and over"
"48820",2021-07-01,"2021","Total 65+",4115,"Census","65 and over"
"48820",2021-07-01,"2021","Total",30020,"Census","65 and over"
