"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35590",2006-07-01,"2006","65 - 74",4900,"Census","65 and over"
"35590",2006-07-01,"2006","75 - 84",3615,"Census","65 and over"
"35590",2006-07-01,"2006","85+",970,"Census","65 and over"
"35590",2006-07-01,"2006","Total 65+",9485,"Census","65 and over"
"35590",2006-07-01,"2006","Total",33720,"Census","65 and over"
"35590",2011-07-01,"2011","65 - 74",4885,"Census","65 and over"
"35590",2011-07-01,"2011","75 - 84",3710,"Census","65 and over"
"35590",2011-07-01,"2011","85+",1135,"Census","65 and over"
"35590",2011-07-01,"2011","Total 65+",9730,"Census","65 and over"
"35590",2011-07-01,"2011","Total",34315,"Census","65 and over"
"35590",2016-07-01,"2016","65 - 74",5680,"Census","65 and over"
"35590",2016-07-01,"2016","75 - 84",3725,"Census","65 and over"
"35590",2016-07-01,"2016","85+",1485,"Census","65 and over"
"35590",2016-07-01,"2016","Total 65+",10890,"Census","65 and over"
"35590",2016-07-01,"2016","Total",34530,"Census","65 and over"
"35590",2021-07-01,"2021","65 - 74",6570,"Census","65 and over"
"35590",2021-07-01,"2021","75 - 84",3925,"Census","65 and over"
"35590",2021-07-01,"2021","85+",1635,"Census","65 and over"
"35590",2021-07-01,"2021","Total 65+",12125,"Census","65 and over"
"35590",2021-07-01,"2021","Total",34415,"Census","65 and over"
