"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"48832",2016-07-01,"2016","65 - 74",1030,"Census","65 and over"
"48832",2016-07-01,"2016","75 - 84",490,"Census","65 and over"
"48832",2016-07-01,"2016","85+",225,"Census","65 and over"
"48832",2016-07-01,"2016","Total 65+",1750,"Census","65 and over"
"48832",2016-07-01,"2016","Total",12705,"Census","65 and over"
"48832",2021-07-01,"2021","65 - 74",1360,"Census","65 and over"
"48832",2021-07-01,"2021","75 - 84",685,"Census","65 and over"
"48832",2021-07-01,"2021","85+",190,"Census","65 and over"
"48832",2021-07-01,"2021","Total 65+",2230,"Census","65 and over"
"48832",2021-07-01,"2021","Total",13070,"Census","65 and over"
