"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24410",2006-07-01,"2006","65 - 74",2840,"Census","65 and over"
"24410",2006-07-01,"2006","75 - 84",1770,"Census","65 and over"
"24410",2006-07-01,"2006","85+",390,"Census","65 and over"
"24410",2006-07-01,"2006","Total 65+",5000,"Census","65 and over"
"24410",2006-07-01,"2006","Total",32600,"Census","65 and over"
"24410",2011-07-01,"2011","65 - 74",3145,"Census","65 and over"
"24410",2011-07-01,"2011","75 - 84",2135,"Census","65 and over"
"24410",2011-07-01,"2011","85+",605,"Census","65 and over"
"24410",2011-07-01,"2011","Total 65+",5885,"Census","65 and over"
"24410",2011-07-01,"2011","Total",33015,"Census","65 and over"
"24410",2016-07-01,"2016","65 - 74",3620,"Census","65 and over"
"24410",2016-07-01,"2016","75 - 84",1860,"Census","65 and over"
"24410",2016-07-01,"2016","85+",430,"Census","65 and over"
"24410",2016-07-01,"2016","Total 65+",5905,"Census","65 and over"
"24410",2016-07-01,"2016","Total",31805,"Census","65 and over"
"24410",2021-07-01,"2021","65 - 74",4155,"Census","65 and over"
"24410",2021-07-01,"2021","75 - 84",2155,"Census","65 and over"
"24410",2021-07-01,"2021","85+",430,"Census","65 and over"
"24410",2021-07-01,"2021","Total 65+",6740,"Census","65 and over"
"24410",2021-07-01,"2021","Total",29320,"Census","65 and over"
