"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"47745",2006-07-01,"2006","65 - 74",2735,"Census","65 and over"
"47745",2006-07-01,"2006","75 - 84",1975,"Census","65 and over"
"47745",2006-07-01,"2006","85+",830,"Census","65 and over"
"47745",2006-07-01,"2006","Total 65+",5540,"Census","65 and over"
"47745",2006-07-01,"2006","Total",40770,"Census","65 and over"
"47745",2011-07-01,"2011","65 - 74",2880,"Census","65 and over"
"47745",2011-07-01,"2011","75 - 84",2000,"Census","65 and over"
"47745",2011-07-01,"2011","85+",870,"Census","65 and over"
"47745",2011-07-01,"2011","Total 65+",5750,"Census","65 and over"
"47745",2011-07-01,"2011","Total",42670,"Census","65 and over"
"47745",2016-07-01,"2016","65 - 74",3410,"Census","65 and over"
"47745",2016-07-01,"2016","75 - 84",1950,"Census","65 and over"
"47745",2016-07-01,"2016","85+",750,"Census","65 and over"
"47745",2016-07-01,"2016","Total 65+",6110,"Census","65 and over"
"47745",2016-07-01,"2016","Total",42380,"Census","65 and over"
"47745",2021-07-01,"2021","65 - 74",4035,"Census","65 and over"
"47745",2021-07-01,"2021","75 - 84",2085,"Census","65 and over"
"47745",2021-07-01,"2021","85+",730,"Census","65 and over"
"47745",2021-07-01,"2021","Total 65+",6845,"Census","65 and over"
"47745",2021-07-01,"2021","Total",43325,"Census","65 and over"
