"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59937",2006-07-01,"2006","65 - 74",2305,"Census","65 and over"
"59937",2006-07-01,"2006","75 - 84",1835,"Census","65 and over"
"59937",2006-07-01,"2006","85+",570,"Census","65 and over"
"59937",2006-07-01,"2006","Total 65+",4710,"Census","65 and over"
"59937",2006-07-01,"2006","Total",16860,"Census","65 and over"
"59937",2011-07-01,"2011","65 - 74",2710,"Census","65 and over"
"59937",2011-07-01,"2011","75 - 84",1780,"Census","65 and over"
"59937",2011-07-01,"2011","85+",800,"Census","65 and over"
"59937",2011-07-01,"2011","Total 65+",5295,"Census","65 and over"
"59937",2011-07-01,"2011","Total",17815,"Census","65 and over"
"59937",2016-07-01,"2016","65 - 74",3745,"Census","65 and over"
"59937",2016-07-01,"2016","75 - 84",2070,"Census","65 and over"
"59937",2016-07-01,"2016","85+",825,"Census","65 and over"
"59937",2016-07-01,"2016","Total 65+",6635,"Census","65 and over"
"59937",2016-07-01,"2016","Total",18750,"Census","65 and over"
"59937",2021-07-01,"2021","65 - 74",4500,"Census","65 and over"
"59937",2021-07-01,"2021","75 - 84",2555,"Census","65 and over"
"59937",2021-07-01,"2021","85+",895,"Census","65 and over"
"59937",2021-07-01,"2021","Total 65+",7955,"Census","65 and over"
"59937",2021-07-01,"2021","Total",20030,"Census","65 and over"
