"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59943",2006-07-01,"2006","65 - 74",5075,"Census","65 and over"
"59943",2006-07-01,"2006","75 - 84",3200,"Census","65 and over"
"59943",2006-07-01,"2006","85+",1080,"Census","65 and over"
"59943",2006-07-01,"2006","Total 65+",9350,"Census","65 and over"
"59943",2006-07-01,"2006","Total",49215,"Census","65 and over"
"59943",2011-07-01,"2011","65 - 74",6730,"Census","65 and over"
"59943",2011-07-01,"2011","75 - 84",4000,"Census","65 and over"
"59943",2011-07-01,"2011","85+",1590,"Census","65 and over"
"59943",2011-07-01,"2011","Total 65+",12320,"Census","65 and over"
"59943",2011-07-01,"2011","Total",55215,"Census","65 and over"
"59943",2016-07-01,"2016","65 - 74",8385,"Census","65 and over"
"59943",2016-07-01,"2016","75 - 84",4195,"Census","65 and over"
"59943",2016-07-01,"2016","85+",1375,"Census","65 and over"
"59943",2016-07-01,"2016","Total 65+",13955,"Census","65 and over"
"59943",2016-07-01,"2016","Total",53125,"Census","65 and over"
"59943",2021-07-01,"2021","65 - 74",10225,"Census","65 and over"
"59943",2021-07-01,"2021","75 - 84",5495,"Census","65 and over"
"59943",2021-07-01,"2021","85+",1710,"Census","65 and over"
"59943",2021-07-01,"2021","Total 65+",17430,"Census","65 and over"
"59943",2021-07-01,"2021","Total",62030,"Census","65 and over"
