"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24406",2006-07-01,"2006","65 - 74",2250,"Census","65 and over"
"24406",2006-07-01,"2006","75 - 84",1190,"Census","65 and over"
"24406",2006-07-01,"2006","85+",260,"Census","65 and over"
"24406",2006-07-01,"2006","Total 65+",3700,"Census","65 and over"
"24406",2006-07-01,"2006","Total",29805,"Census","65 and over"
"24406",2011-07-01,"2011","65 - 74",2605,"Census","65 and over"
"24406",2011-07-01,"2011","75 - 84",1495,"Census","65 and over"
"24406",2011-07-01,"2011","85+",425,"Census","65 and over"
"24406",2011-07-01,"2011","Total 65+",4520,"Census","65 and over"
"24406",2011-07-01,"2011","Total",28790,"Census","65 and over"
"24406",2016-07-01,"2016","65 - 74",3035,"Census","65 and over"
"24406",2016-07-01,"2016","75 - 84",1370,"Census","65 and over"
"24406",2016-07-01,"2016","85+",360,"Census","65 and over"
"24406",2016-07-01,"2016","Total 65+",4760,"Census","65 and over"
"24406",2016-07-01,"2016","Total",26995,"Census","65 and over"
"24406",2021-07-01,"2021","65 - 74",3420,"Census","65 and over"
"24406",2021-07-01,"2021","75 - 84",1700,"Census","65 and over"
"24406",2021-07-01,"2021","85+",530,"Census","65 and over"
"24406",2021-07-01,"2021","Total 65+",5650,"Census","65 and over"
"24406",2021-07-01,"2021","Total",25715,"Census","65 and over"
