"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24405",2006-07-01,"2006","65 - 74",1865,"Census","65 and over"
"24405",2006-07-01,"2006","75 - 84",1465,"Census","65 and over"
"24405",2006-07-01,"2006","85+",585,"Census","65 and over"
"24405",2006-07-01,"2006","Total 65+",3915,"Census","65 and over"
"24405",2006-07-01,"2006","Total",24570,"Census","65 and over"
"24405",2011-07-01,"2011","65 - 74",2710,"Census","65 and over"
"24405",2011-07-01,"2011","75 - 84",1685,"Census","65 and over"
"24405",2011-07-01,"2011","85+",785,"Census","65 and over"
"24405",2011-07-01,"2011","Total 65+",5175,"Census","65 and over"
"24405",2011-07-01,"2011","Total",27735,"Census","65 and over"
"24405",2016-07-01,"2016","65 - 74",3530,"Census","65 and over"
"24405",2016-07-01,"2016","75 - 84",1475,"Census","65 and over"
"24405",2016-07-01,"2016","85+",365,"Census","65 and over"
"24405",2016-07-01,"2016","Total 65+",5370,"Census","65 and over"
"24405",2016-07-01,"2016","Total",27715,"Census","65 and over"
"24405",2021-07-01,"2021","65 - 74",4160,"Census","65 and over"
"24405",2021-07-01,"2021","75 - 84",2035,"Census","65 and over"
"24405",2021-07-01,"2021","85+",415,"Census","65 and over"
"24405",2021-07-01,"2021","Total 65+",6610,"Census","65 and over"
"24405",2021-07-01,"2021","Total",28675,"Census","65 and over"
