"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35595",2006-07-01,"2006","65 - 74",6225,"Census","65 and over"
"35595",2006-07-01,"2006","75 - 84",5325,"Census","65 and over"
"35595",2006-07-01,"2006","85+",1610,"Census","65 and over"
"35595",2006-07-01,"2006","Total 65+",13170,"Census","65 and over"
"35595",2006-07-01,"2006","Total",51425,"Census","65 and over"
"35595",2011-07-01,"2011","65 - 74",6585,"Census","65 and over"
"35595",2011-07-01,"2011","75 - 84",4735,"Census","65 and over"
"35595",2011-07-01,"2011","85+",2050,"Census","65 and over"
"35595",2011-07-01,"2011","Total 65+",13365,"Census","65 and over"
"35595",2011-07-01,"2011","Total",52060,"Census","65 and over"
"35595",2016-07-01,"2016","65 - 74",8245,"Census","65 and over"
"35595",2016-07-01,"2016","75 - 84",4780,"Census","65 and over"
"35595",2016-07-01,"2016","85+",2070,"Census","65 and over"
"35595",2016-07-01,"2016","Total 65+",15095,"Census","65 and over"
"35595",2016-07-01,"2016","Total",52545,"Census","65 and over"
"35595",2021-07-01,"2021","65 - 74",9825,"Census","65 and over"
"35595",2021-07-01,"2021","75 - 84",5360,"Census","65 and over"
"35595",2021-07-01,"2021","85+",2005,"Census","65 and over"
"35595",2021-07-01,"2021","Total 65+",17190,"Census","65 and over"
"35595",2021-07-01,"2021","Total",54205,"Census","65 and over"
