"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35598",2006-07-01,"2006","65 - 74",1230,"Census","65 and over"
"35598",2006-07-01,"2006","75 - 84",900,"Census","65 and over"
"35598",2006-07-01,"2006","85+",340,"Census","65 and over"
"35598",2006-07-01,"2006","Total 65+",2470,"Census","65 and over"
"35598",2006-07-01,"2006","Total",15180,"Census","65 and over"
"35598",2011-07-01,"2011","65 - 74",1255,"Census","65 and over"
"35598",2011-07-01,"2011","75 - 84",945,"Census","65 and over"
"35598",2011-07-01,"2011","85+",430,"Census","65 and over"
"35598",2011-07-01,"2011","Total 65+",2635,"Census","65 and over"
"35598",2011-07-01,"2011","Total",15350,"Census","65 and over"
"35598",2016-07-01,"2016","65 - 74",1595,"Census","65 and over"
"35598",2016-07-01,"2016","75 - 84",805,"Census","65 and over"
"35598",2016-07-01,"2016","85+",325,"Census","65 and over"
"35598",2016-07-01,"2016","Total 65+",2725,"Census","65 and over"
"35598",2016-07-01,"2016","Total",14790,"Census","65 and over"
"35598",2021-07-01,"2021","65 - 74",1840,"Census","65 and over"
"35598",2021-07-01,"2021","75 - 84",885,"Census","65 and over"
"35598",2021-07-01,"2021","85+",295,"Census","65 and over"
"35598",2021-07-01,"2021","Total 65+",3015,"Census","65 and over"
"35598",2021-07-01,"2021","Total",14610,"Census","65 and over"
