"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"10011",2006-07-01,"2006","65 - 74",695,"Census","65 and over"
"10011",2006-07-01,"2006","75 - 84",555,"Census","65 and over"
"10011",2006-07-01,"2006","85+",200,"Census","65 and over"
"10011",2006-07-01,"2006","Total 65+",1450,"Census","65 and over"
"10011",2006-07-01,"2006","Total",9950,"Census","65 and over"
"10011",2011-07-01,"2011","65 - 74",830,"Census","65 and over"
"10011",2011-07-01,"2011","75 - 84",605,"Census","65 and over"
"10011",2011-07-01,"2011","85+",230,"Census","65 and over"
"10011",2011-07-01,"2011","Total 65+",1665,"Census","65 and over"
"10011",2011-07-01,"2011","Total",11050,"Census","65 and over"
"10011",2016-07-01,"2016","65 - 74",1315,"Census","65 and over"
"10011",2016-07-01,"2016","75 - 84",665,"Census","65 and over"
"10011",2016-07-01,"2016","85+",185,"Census","65 and over"
"10011",2016-07-01,"2016","Total 65+",2165,"Census","65 and over"
"10011",2016-07-01,"2016","Total",12965,"Census","65 and over"
"10011",2021-07-01,"2021","65 - 74",1580,"Census","65 and over"
"10011",2021-07-01,"2021","75 - 84",750,"Census","65 and over"
"10011",2021-07-01,"2021","85+",200,"Census","65 and over"
"10011",2021-07-01,"2021","Total 65+",2530,"Census","65 and over"
"10011",2021-07-01,"2021","Total",13080,"Census","65 and over"
