"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"48850",2006-07-01,"2006","65 - 74",2775,"Census","65 and over"
"48850",2006-07-01,"2006","75 - 84",1680,"Census","65 and over"
"48850",2006-07-01,"2006","85+",480,"Census","65 and over"
"48850",2006-07-01,"2006","Total 65+",4935,"Census","65 and over"
"48850",2006-07-01,"2006","Total",71865,"Census","65 and over"
"48850",2011-07-01,"2011","65 - 74",1830,"Census","65 and over"
"48850",2011-07-01,"2011","75 - 84",1100,"Census","65 and over"
"48850",2011-07-01,"2011","85+",495,"Census","65 and over"
"48850",2011-07-01,"2011","Total 65+",3425,"Census","65 and over"
"48850",2011-07-01,"2011","Total",55030,"Census","65 and over"
"48850",2016-07-01,"2016","65 - 74",2445,"Census","65 and over"
"48850",2016-07-01,"2016","75 - 84",1020,"Census","65 and over"
"48850",2016-07-01,"2016","85+",360,"Census","65 and over"
"48850",2016-07-01,"2016","Total 65+",3825,"Census","65 and over"
"48850",2016-07-01,"2016","Total",62055,"Census","65 and over"
"48850",2021-07-01,"2021","65 - 74",3520,"Census","65 and over"
"48850",2021-07-01,"2021","75 - 84",1350,"Census","65 and over"
"48850",2021-07-01,"2021","85+",400,"Census","65 and over"
"48850",2021-07-01,"2021","Total 65+",5275,"Census","65 and over"
"48850",2021-07-01,"2021","Total",63180,"Census","65 and over"
