"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59920",2006-07-01,"2006","65 - 74",1775,"Census","65 and over"
"59920",2006-07-01,"2006","75 - 84",1310,"Census","65 and over"
"59920",2006-07-01,"2006","85+",560,"Census","65 and over"
"59920",2006-07-01,"2006","Total 65+",3640,"Census","65 and over"
"59920",2006-07-01,"2006","Total",16205,"Census","65 and over"
"59920",2011-07-01,"2011","65 - 74",2000,"Census","65 and over"
"59920",2011-07-01,"2011","75 - 84",1510,"Census","65 and over"
"59920",2011-07-01,"2011","85+",740,"Census","65 and over"
"59920",2011-07-01,"2011","Total 65+",4250,"Census","65 and over"
"59920",2011-07-01,"2011","Total",17685,"Census","65 and over"
"59920",2016-07-01,"2016","65 - 74",2325,"Census","65 and over"
"59920",2016-07-01,"2016","75 - 84",1465,"Census","65 and over"
"59920",2016-07-01,"2016","85+",535,"Census","65 and over"
"59920",2016-07-01,"2016","Total 65+",4325,"Census","65 and over"
"59920",2016-07-01,"2016","Total",17225,"Census","65 and over"
"59920",2021-07-01,"2021","65 - 74",2960,"Census","65 and over"
"59920",2021-07-01,"2021","75 - 84",1735,"Census","65 and over"
"59920",2021-07-01,"2021","85+",610,"Census","65 and over"
"59920",2021-07-01,"2021","Total 65+",5305,"Census","65 and over"
"59920",2021-07-01,"2021","Total",18895,"Census","65 and over"
