"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59905",2006-07-01,"2006","65 - 74",1325,"Census","65 and over"
"59905",2006-07-01,"2006","75 - 84",815,"Census","65 and over"
"59905",2006-07-01,"2006","85+",210,"Census","65 and over"
"59905",2006-07-01,"2006","Total 65+",2345,"Census","65 and over"
"59905",2006-07-01,"2006","Total",9950,"Census","65 and over"
"59905",2011-07-01,"2011","65 - 74",1630,"Census","65 and over"
"59905",2011-07-01,"2011","75 - 84",910,"Census","65 and over"
"59905",2011-07-01,"2011","85+",215,"Census","65 and over"
"59905",2011-07-01,"2011","Total 65+",2760,"Census","65 and over"
"59905",2011-07-01,"2011","Total",10405,"Census","65 and over"
"59905",2016-07-01,"2016","65 - 74",1965,"Census","65 and over"
"59905",2016-07-01,"2016","75 - 84",980,"Census","65 and over"
"59905",2016-07-01,"2016","85+",325,"Census","65 and over"
"59905",2016-07-01,"2016","Total 65+",3270,"Census","65 and over"
"59905",2016-07-01,"2016","Total",10985,"Census","65 and over"
"59905",2021-07-01,"2021","65 - 74",2255,"Census","65 and over"
"59905",2021-07-01,"2021","75 - 84",1205,"Census","65 and over"
"59905",2021-07-01,"2021","85+",395,"Census","65 and over"
"59905",2021-07-01,"2021","Total 65+",3860,"Census","65 and over"
"59905",2021-07-01,"2021","Total",11385,"Census","65 and over"
