"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59939",2006-07-01,"2006","65 - 74",4665,"Census","65 and over"
"59939",2006-07-01,"2006","75 - 84",3305,"Census","65 and over"
"59939",2006-07-01,"2006","85+",990,"Census","65 and over"
"59939",2006-07-01,"2006","Total 65+",8965,"Census","65 and over"
"59939",2006-07-01,"2006","Total",26520,"Census","65 and over"
"59939",2011-07-01,"2011","65 - 74",5580,"Census","65 and over"
"59939",2011-07-01,"2011","75 - 84",3690,"Census","65 and over"
"59939",2011-07-01,"2011","85+",1480,"Census","65 and over"
"59939",2011-07-01,"2011","Total 65+",10750,"Census","65 and over"
"59939",2011-07-01,"2011","Total",27820,"Census","65 and over"
"59939",2016-07-01,"2016","65 - 74",6800,"Census","65 and over"
"59939",2016-07-01,"2016","75 - 84",3850,"Census","65 and over"
"59939",2016-07-01,"2016","85+",1250,"Census","65 and over"
"59939",2016-07-01,"2016","Total 65+",11895,"Census","65 and over"
"59939",2016-07-01,"2016","Total",27985,"Census","65 and over"
"59939",2021-07-01,"2021","65 - 74",7540,"Census","65 and over"
"59939",2021-07-01,"2021","75 - 84",4780,"Census","65 and over"
"59939",2021-07-01,"2021","85+",1505,"Census","65 and over"
"59939",2021-07-01,"2021","Total 65+",13835,"Census","65 and over"
"59939",2021-07-01,"2021","Total",30015,"Census","65 and over"
