"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48805",2006-07-01,"2006","65 - 74",2965,"Census","65 and over"
"48805",2006-07-01,"2006","75 - 84",2350,"Census","65 and over"
"48805",2006-07-01,"2006","85+",775,"Census","65 and over"
"48805",2006-07-01,"2006","Total 65+",6095,"Census","65 and over"
"48805",2006-07-01,"2006","Total",27875,"Census","65 and over"
"48805",2011-07-01,"2011","65 - 74",3450,"Census","65 and over"
"48805",2011-07-01,"2011","75 - 84",2300,"Census","65 and over"
"48805",2011-07-01,"2011","85+",930,"Census","65 and over"
"48805",2011-07-01,"2011","Total 65+",6685,"Census","65 and over"
"48805",2011-07-01,"2011","Total",29950,"Census","65 and over"
"48805",2016-07-01,"2016","65 - 74",4215,"Census","65 and over"
"48805",2016-07-01,"2016","75 - 84",2465,"Census","65 and over"
"48805",2016-07-01,"2016","85+",920,"Census","65 and over"
"48805",2016-07-01,"2016","Total 65+",7600,"Census","65 and over"
"48805",2016-07-01,"2016","Total",31500,"Census","65 and over"
"48805",2021-07-01,"2021","65 - 74",5525,"Census","65 and over"
"48805",2021-07-01,"2021","75 - 84",2785,"Census","65 and over"
"48805",2021-07-01,"2021","85+",1060,"Census","65 and over"
"48805",2021-07-01,"2021","Total 65+",9375,"Census","65 and over"
"48805",2021-07-01,"2021","Total",32060,"Census","65 and over"
