"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35521",2006-07-01,"2006","65 - 74",7380,"Census","65 and over"
"35521",2006-07-01,"2006","75 - 84",5615,"Census","65 and over"
"35521",2006-07-01,"2006","85+",1570,"Census","65 and over"
"35521",2006-07-01,"2006","Total 65+",14565,"Census","65 and over"
"35521",2006-07-01,"2006","Total",62045,"Census","65 and over"
"35521",2011-07-01,"2011","65 - 74",8635,"Census","65 and over"
"35521",2011-07-01,"2011","75 - 84",5305,"Census","65 and over"
"35521",2011-07-01,"2011","85+",2235,"Census","65 and over"
"35521",2011-07-01,"2011","Total 65+",16180,"Census","65 and over"
"35521",2011-07-01,"2011","Total",65965,"Census","65 and over"
"35521",2016-07-01,"2016","65 - 74",10565,"Census","65 and over"
"35521",2016-07-01,"2016","75 - 84",5915,"Census","65 and over"
"35521",2016-07-01,"2016","85+",2480,"Census","65 and over"
"35521",2016-07-01,"2016","Total 65+",18965,"Census","65 and over"
"35521",2016-07-01,"2016","Total",67915,"Census","65 and over"
"35521",2021-07-01,"2021","65 - 74",12520,"Census","65 and over"
"35521",2021-07-01,"2021","75 - 84",7250,"Census","65 and over"
"35521",2021-07-01,"2021","85+",2755,"Census","65 and over"
"35521",2021-07-01,"2021","Total 65+",22525,"Census","65 and over"
"35521",2021-07-01,"2021","Total",73505,"Census","65 and over"
