"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"48833",2006-07-01,"2006","65 - 74",1455,"Census","65 and over"
"48833",2006-07-01,"2006","75 - 84",1235,"Census","65 and over"
"48833",2006-07-01,"2006","85+",480,"Census","65 and over"
"48833",2006-07-01,"2006","Total 65+",3165,"Census","65 and over"
"48833",2006-07-01,"2006","Total",15620,"Census","65 and over"
"48833",2011-07-01,"2011","65 - 74",1605,"Census","65 and over"
"48833",2011-07-01,"2011","75 - 84",1220,"Census","65 and over"
"48833",2011-07-01,"2011","85+",490,"Census","65 and over"
"48833",2011-07-01,"2011","Total 65+",3310,"Census","65 and over"
"48833",2011-07-01,"2011","Total",17285,"Census","65 and over"
"48833",2016-07-01,"2016","65 - 74",1860,"Census","65 and over"
"48833",2016-07-01,"2016","75 - 84",1235,"Census","65 and over"
"48833",2016-07-01,"2016","85+",520,"Census","65 and over"
"48833",2016-07-01,"2016","Total 65+",3620,"Census","65 and over"
"48833",2016-07-01,"2016","Total",18215,"Census","65 and over"
"48833",2021-07-01,"2021","65 - 74",2125,"Census","65 and over"
"48833",2021-07-01,"2021","75 - 84",1395,"Census","65 and over"
"48833",2021-07-01,"2021","85+",540,"Census","65 and over"
"48833",2021-07-01,"2021","Total 65+",4065,"Census","65 and over"
"48833",2021-07-01,"2021","Total",18185,"Census","65 and over"
