"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"61995",2006-07-01,"2006","65 - 74",310,"Census","65 and over"
"61995",2006-07-01,"2006","75 - 84",125,"Census","65 and over"
"61995",2006-07-01,"2006","85+",30,"Census","65 and over"
"61995",2006-07-01,"2006","Total 65+",465,"Census","65 and over"
"61995",2006-07-01,"2006","Total",18700,"Census","65 and over"
"61995",2011-07-01,"2011","65 - 74",480,"Census","65 and over"
"61995",2011-07-01,"2011","75 - 84",165,"Census","65 and over"
"61995",2011-07-01,"2011","85+",50,"Census","65 and over"
"61995",2011-07-01,"2011","Total 65+",695,"Census","65 and over"
"61995",2011-07-01,"2011","Total",19235,"Census","65 and over"
"61995",2016-07-01,"2016","65 - 74",830,"Census","65 and over"
"61995",2016-07-01,"2016","75 - 84",150,"Census","65 and over"
"61995",2016-07-01,"2016","85+",70,"Census","65 and over"
"61995",2016-07-01,"2016","Total 65+",1045,"Census","65 and over"
"61995",2016-07-01,"2016","Total",19280,"Census","65 and over"
"61995",2021-07-01,"2021","65 - 74",1125,"Census","65 and over"
"61995",2021-07-01,"2021","75 - 84",285,"Census","65 and over"
"61995",2021-07-01,"2021","85+",40,"Census","65 and over"
"61995",2021-07-01,"2021","Total 65+",1450,"Census","65 and over"
"61995",2021-07-01,"2021","Total",19910,"Census","65 and over"
