"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"47750",2006-07-01,"2006","65 - 74",700,"Census","65 and over"
"47750",2006-07-01,"2006","75 - 84",640,"Census","65 and over"
"47750",2006-07-01,"2006","85+",310,"Census","65 and over"
"47750",2006-07-01,"2006","Total 65+",1650,"Census","65 and over"
"47750",2006-07-01,"2006","Total",11135,"Census","65 and over"
"47750",2011-07-01,"2011","65 - 74",710,"Census","65 and over"
"47750",2011-07-01,"2011","75 - 84",625,"Census","65 and over"
"47750",2011-07-01,"2011","85+",305,"Census","65 and over"
"47750",2011-07-01,"2011","Total 65+",1635,"Census","65 and over"
"47750",2011-07-01,"2011","Total",12970,"Census","65 and over"
"47750",2016-07-01,"2016","65 - 74",855,"Census","65 and over"
"47750",2016-07-01,"2016","75 - 84",505,"Census","65 and over"
"47750",2016-07-01,"2016","85+",200,"Census","65 and over"
"47750",2016-07-01,"2016","Total 65+",1560,"Census","65 and over"
"47750",2016-07-01,"2016","Total",13395,"Census","65 and over"
"47750",2021-07-01,"2021","65 - 74",1130,"Census","65 and over"
"47750",2021-07-01,"2021","75 - 84",540,"Census","65 and over"
"47750",2021-07-01,"2021","85+",175,"Census","65 and over"
"47750",2021-07-01,"2021","Total 65+",1840,"Census","65 and over"
"47750",2021-07-01,"2021","Total",12555,"Census","65 and over"
