"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"35539",2006-07-01,"2006","65 - 74",21070,"Census","65 and over"
"35539",2006-07-01,"2006","75 - 84",17490,"Census","65 and over"
"35539",2006-07-01,"2006","85+",4660,"Census","65 and over"
"35539",2006-07-01,"2006","Total 65+",43225,"Census","65 and over"
"35539",2006-07-01,"2006","Total",156465,"Census","65 and over"
"35539",2011-07-01,"2011","65 - 74",23155,"Census","65 and over"
"35539",2011-07-01,"2011","75 - 84",17530,"Census","65 and over"
"35539",2011-07-01,"2011","85+",5655,"Census","65 and over"
"35539",2011-07-01,"2011","Total 65+",46345,"Census","65 and over"
"35539",2011-07-01,"2011","Total",160455,"Census","65 and over"
"35539",2016-07-01,"2016","65 - 74",29165,"Census","65 and over"
"35539",2016-07-01,"2016","75 - 84",17305,"Census","65 and over"
"35539",2016-07-01,"2016","85+",7175,"Census","65 and over"
"35539",2016-07-01,"2016","Total 65+",53645,"Census","65 and over"
"35539",2016-07-01,"2016","Total",168485,"Census","65 and over"
"35539",2021-07-01,"2021","65 - 74",34375,"Census","65 and over"
"35539",2021-07-01,"2021","75 - 84",19785,"Census","65 and over"
"35539",2021-07-01,"2021","85+",7820,"Census","65 and over"
"35539",2021-07-01,"2021","Total 65+",61990,"Census","65 and over"
"35539",2021-07-01,"2021","Total",179225,"Census","65 and over"
