"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35544",2006-07-01,"2006","65 - 74",2715,"Census","65 and over"
"35544",2006-07-01,"2006","75 - 84",2200,"Census","65 and over"
"35544",2006-07-01,"2006","85+",825,"Census","65 and over"
"35544",2006-07-01,"2006","Total 65+",5745,"Census","65 and over"
"35544",2006-07-01,"2006","Total",35480,"Census","65 and over"
"35544",2011-07-01,"2011","65 - 74",3125,"Census","65 and over"
"35544",2011-07-01,"2011","75 - 84",2245,"Census","65 and over"
"35544",2011-07-01,"2011","85+",995,"Census","65 and over"
"35544",2011-07-01,"2011","Total 65+",6365,"Census","65 and over"
"35544",2011-07-01,"2011","Total",37750,"Census","65 and over"
"35544",2016-07-01,"2016","65 - 74",3950,"Census","65 and over"
"35544",2016-07-01,"2016","75 - 84",2300,"Census","65 and over"
"35544",2016-07-01,"2016","85+",815,"Census","65 and over"
"35544",2016-07-01,"2016","Total 65+",7065,"Census","65 and over"
"35544",2016-07-01,"2016","Total",39980,"Census","65 and over"
"35544",2021-07-01,"2021","65 - 74",4895,"Census","65 and over"
"35544",2021-07-01,"2021","75 - 84",2665,"Census","65 and over"
"35544",2021-07-01,"2021","85+",1010,"Census","65 and over"
"35544",2021-07-01,"2021","Total 65+",8565,"Census","65 and over"
"35544",2021-07-01,"2021","Total",45950,"Census","65 and over"
