"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35501",2006-07-01,"2006","65 - 74",5270,"Census","65 and over"
"35501",2006-07-01,"2006","75 - 84",3680,"Census","65 and over"
"35501",2006-07-01,"2006","85+",1330,"Census","65 and over"
"35501",2006-07-01,"2006","Total 65+",10280,"Census","65 and over"
"35501",2006-07-01,"2006","Total",58485,"Census","65 and over"
"35501",2011-07-01,"2011","65 - 74",5925,"Census","65 and over"
"35501",2011-07-01,"2011","75 - 84",3820,"Census","65 and over"
"35501",2011-07-01,"2011","85+",1600,"Census","65 and over"
"35501",2011-07-01,"2011","Total 65+",11335,"Census","65 and over"
"35501",2011-07-01,"2011","Total",58960,"Census","65 and over"
"35501",2016-07-01,"2016","65 - 74",7175,"Census","65 and over"
"35501",2016-07-01,"2016","75 - 84",3765,"Census","65 and over"
"35501",2016-07-01,"2016","85+",1240,"Census","65 and over"
"35501",2016-07-01,"2016","Total 65+",12180,"Census","65 and over"
"35501",2016-07-01,"2016","Total",58130,"Census","65 and over"
"35501",2021-07-01,"2021","65 - 74",8330,"Census","65 and over"
"35501",2021-07-01,"2021","75 - 84",4310,"Census","65 and over"
"35501",2021-07-01,"2021","85+",1235,"Census","65 and over"
"35501",2021-07-01,"2021","Total 65+",13880,"Census","65 and over"
"35501",2021-07-01,"2021","Total",59750,"Census","65 and over"
