"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59933",2006-07-01,"2006","65 - 74",141145,"Census","65 and over"
"59933",2006-07-01,"2006","75 - 84",94835,"Census","65 and over"
"59933",2006-07-01,"2006","85+",35485,"Census","65 and over"
"59933",2006-07-01,"2006","Total 65+",271460,"Census","65 and over"
"59933",2006-07-01,"2006","Total",2116580,"Census","65 and over"
"59933",2011-07-01,"2011","65 - 74",167750,"Census","65 and over"
"59933",2011-07-01,"2011","75 - 84",102385,"Census","65 and over"
"59933",2011-07-01,"2011","85+",42760,"Census","65 and over"
"59933",2011-07-01,"2011","Total 65+",312900,"Census","65 and over"
"59933",2011-07-01,"2011","Total",2313325,"Census","65 and over"
"59933",2016-07-01,"2016","65 - 74",217675,"Census","65 and over"
"59933",2016-07-01,"2016","75 - 84",109310,"Census","65 and over"
"59933",2016-07-01,"2016","85+",37870,"Census","65 and over"
"59933",2016-07-01,"2016","Total 65+",364855,"Census","65 and over"
"59933",2016-07-01,"2016","Total",2426230,"Census","65 and over"
"59933",2021-07-01,"2021","65 - 74",261645,"Census","65 and over"
"59933",2021-07-01,"2021","75 - 84",129885,"Census","65 and over"
"59933",2021-07-01,"2021","85+",47215,"Census","65 and over"
"59933",2021-07-01,"2021","Total 65+",438745,"Census","65 and over"
"59933",2021-07-01,"2021","Total",2607015,"Census","65 and over"
