"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48820",2006-07-01,"2006","65 - 74",320,"Census","65 and over"
"48820",2006-07-01,"2006","75 - 84",205,"Census","65 and over"
"48820",2006-07-01,"2006","85+",35,"Census","65 and over"
"48820",2006-07-01,"2006","Total 65+",560,"Census","65 and over"
"48820",2006-07-01,"2006","Total",5755,"Census","65 and over"
"48820",2011-07-01,"2011","65 - 74",670,"Census","65 and over"
"48820",2011-07-01,"2011","75 - 84",295,"Census","65 and over"
"48820",2011-07-01,"2011","85+",85,"Census","65 and over"
"48820",2011-07-01,"2011","Total 65+",1050,"Census","65 and over"
"48820",2011-07-01,"2011","Total",8425,"Census","65 and over"
"48820",2016-07-01,"2016","65 - 74",1075,"Census","65 and over"
"48820",2016-07-01,"2016","75 - 84",410,"Census","65 and over"
"48820",2016-07-01,"2016","85+",105,"Census","65 and over"
"48820",2016-07-01,"2016","Total 65+",1585,"Census","65 and over"
"48820",2016-07-01,"2016","Total",9665,"Census","65 and over"
"48820",2021-07-01,"2021","65 - 74",1585,"Census","65 and over"
"48820",2021-07-01,"2021","75 - 84",685,"Census","65 and over"
"48820",2021-07-01,"2021","85+",155,"Census","65 and over"
"48820",2021-07-01,"2021","Total 65+",2430,"Census","65 and over"
"48820",2021-07-01,"2021","Total",10475,"Census","65 and over"
