"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35571",2006-07-01,"2006","65 - 74",3280,"Census","65 and over"
"35571",2006-07-01,"2006","75 - 84",2265,"Census","65 and over"
"35571",2006-07-01,"2006","85+",740,"Census","65 and over"
"35571",2006-07-01,"2006","Total 65+",6285,"Census","65 and over"
"35571",2006-07-01,"2006","Total",35405,"Census","65 and over"
"35571",2011-07-01,"2011","65 - 74",3820,"Census","65 and over"
"35571",2011-07-01,"2011","75 - 84",2365,"Census","65 and over"
"35571",2011-07-01,"2011","85+",1035,"Census","65 and over"
"35571",2011-07-01,"2011","Total 65+",7220,"Census","65 and over"
"35571",2011-07-01,"2011","Total",35415,"Census","65 and over"
"35571",2016-07-01,"2016","65 - 74",4845,"Census","65 and over"
"35571",2016-07-01,"2016","75 - 84",2280,"Census","65 and over"
"35571",2016-07-01,"2016","85+",740,"Census","65 and over"
"35571",2016-07-01,"2016","Total 65+",7865,"Census","65 and over"
"35571",2016-07-01,"2016","Total",34660,"Census","65 and over"
"35571",2021-07-01,"2021","65 - 74",4225,"Census","65 and over"
"35571",2021-07-01,"2021","75 - 84",2205,"Census","65 and over"
"35571",2021-07-01,"2021","85+",695,"Census","65 and over"
"35571",2021-07-01,"2021","Total 65+",7120,"Census","65 and over"
"35571",2021-07-01,"2021","Total",26365,"Census","65 and over"
