"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24452",2006-07-01,"2006","65 - 74",4810,"Census","65 and over"
"24452",2006-07-01,"2006","75 - 84",3630,"Census","65 and over"
"24452",2006-07-01,"2006","85+",1455,"Census","65 and over"
"24452",2006-07-01,"2006","Total 65+",9895,"Census","65 and over"
"24452",2006-07-01,"2006","Total",55825,"Census","65 and over"
"24452",2011-07-01,"2011","65 - 74",5775,"Census","65 and over"
"24452",2011-07-01,"2011","75 - 84",3800,"Census","65 and over"
"24452",2011-07-01,"2011","85+",1730,"Census","65 and over"
"24452",2011-07-01,"2011","Total 65+",11305,"Census","65 and over"
"24452",2011-07-01,"2011","Total",56795,"Census","65 and over"
"24452",2016-07-01,"2016","65 - 74",6880,"Census","65 and over"
"24452",2016-07-01,"2016","75 - 84",3275,"Census","65 and over"
"24452",2016-07-01,"2016","85+",835,"Census","65 and over"
"24452",2016-07-01,"2016","Total 65+",10995,"Census","65 and over"
"24452",2016-07-01,"2016","Total",56440,"Census","65 and over"
"24452",2021-07-01,"2021","65 - 74",7840,"Census","65 and over"
"24452",2021-07-01,"2021","75 - 84",4245,"Census","65 and over"
"24452",2021-07-01,"2021","85+",1115,"Census","65 and over"
"24452",2021-07-01,"2021","Total 65+",13190,"Census","65 and over"
"24452",2021-07-01,"2021","Total",57575,"Census","65 and over"
