"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35550",2006-07-01,"2006","65 - 74",7805,"Census","65 and over"
"35550",2006-07-01,"2006","75 - 84",5985,"Census","65 and over"
"35550",2006-07-01,"2006","85+",1980,"Census","65 and over"
"35550",2006-07-01,"2006","Total 65+",15765,"Census","65 and over"
"35550",2006-07-01,"2006","Total",127005,"Census","65 and over"
"35550",2011-07-01,"2011","65 - 74",10005,"Census","65 and over"
"35550",2011-07-01,"2011","75 - 84",6560,"Census","65 and over"
"35550",2011-07-01,"2011","85+",2410,"Census","65 and over"
"35550",2011-07-01,"2011","Total 65+",18975,"Census","65 and over"
"35550",2011-07-01,"2011","Total",141100,"Census","65 and over"
"35550",2016-07-01,"2016","65 - 74",12640,"Census","65 and over"
"35550",2016-07-01,"2016","75 - 84",6430,"Census","65 and over"
"35550",2016-07-01,"2016","85+",2565,"Census","65 and over"
"35550",2016-07-01,"2016","Total 65+",21630,"Census","65 and over"
"35550",2016-07-01,"2016","Total",150025,"Census","65 and over"
"35550",2021-07-01,"2021","65 - 74",15295,"Census","65 and over"
"35550",2021-07-01,"2021","75 - 84",8110,"Census","65 and over"
"35550",2021-07-01,"2021","85+",2880,"Census","65 and over"
"35550",2021-07-01,"2021","Total 65+",26280,"Census","65 and over"
"35550",2021-07-01,"2021","Total",163485,"Census","65 and over"
