"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59907",2006-07-01,"2006","65 - 74",595,"Census","65 and over"
"59907",2006-07-01,"2006","75 - 84",520,"Census","65 and over"
"59907",2006-07-01,"2006","85+",285,"Census","65 and over"
"59907",2006-07-01,"2006","Total 65+",1395,"Census","65 and over"
"59907",2006-07-01,"2006","Total",9260,"Census","65 and over"
"59907",2011-07-01,"2011","65 - 74",700,"Census","65 and over"
"59907",2011-07-01,"2011","75 - 84",565,"Census","65 and over"
"59907",2011-07-01,"2011","85+",310,"Census","65 and over"
"59907",2011-07-01,"2011","Total 65+",1570,"Census","65 and over"
"59907",2011-07-01,"2011","Total",10230,"Census","65 and over"
"59907",2016-07-01,"2016","65 - 74",2225,"Census","65 and over"
"59907",2016-07-01,"2016","75 - 84",825,"Census","65 and over"
"59907",2016-07-01,"2016","85+",255,"Census","65 and over"
"59907",2016-07-01,"2016","Total 65+",3310,"Census","65 and over"
"59907",2016-07-01,"2016","Total",17955,"Census","65 and over"
"59907",2021-07-01,"2021","65 - 74",2605,"Census","65 and over"
"59907",2021-07-01,"2021","75 - 84",1010,"Census","65 and over"
"59907",2021-07-01,"2021","85+",370,"Census","65 and over"
"59907",2021-07-01,"2021","Total 65+",3985,"Census","65 and over"
"59907",2021-07-01,"2021","Total",18715,"Census","65 and over"
