"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59932",2006-07-01,"2006","65 - 74",10470,"Census","65 and over"
"59932",2006-07-01,"2006","75 - 84",7685,"Census","65 and over"
"59932",2006-07-01,"2006","85+",2890,"Census","65 and over"
"59932",2006-07-01,"2006","Total 65+",21050,"Census","65 and over"
"59932",2006-07-01,"2006","Total",159020,"Census","65 and over"
"59932",2011-07-01,"2011","65 - 74",12560,"Census","65 and over"
"59932",2011-07-01,"2011","75 - 84",7970,"Census","65 and over"
"59932",2011-07-01,"2011","85+",3515,"Census","65 and over"
"59932",2011-07-01,"2011","Total 65+",24040,"Census","65 and over"
"59932",2011-07-01,"2011","Total",170190,"Census","65 and over"
"59932",2016-07-01,"2016","65 - 74",16205,"Census","65 and over"
"59932",2016-07-01,"2016","75 - 84",8365,"Census","65 and over"
"59932",2016-07-01,"2016","85+",2680,"Census","65 and over"
"59932",2016-07-01,"2016","Total 65+",27245,"Census","65 and over"
"59932",2016-07-01,"2016","Total",176330,"Census","65 and over"
"59932",2021-07-01,"2021","65 - 74",19610,"Census","65 and over"
"59932",2021-07-01,"2021","75 - 84",9785,"Census","65 and over"
"59932",2021-07-01,"2021","85+",3455,"Census","65 and over"
"59932",2021-07-01,"2021","Total 65+",32850,"Census","65 and over"
"59932",2021-07-01,"2021","Total",192115,"Census","65 and over"
