"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59943",2006-07-01,"2006","65 - 74",3260,"Census","65 and over"
"59943",2006-07-01,"2006","75 - 84",2100,"Census","65 and over"
"59943",2006-07-01,"2006","85+",600,"Census","65 and over"
"59943",2006-07-01,"2006","Total 65+",5960,"Census","65 and over"
"59943",2006-07-01,"2006","Total",21300,"Census","65 and over"
"59943",2011-07-01,"2011","65 - 74",4160,"Census","65 and over"
"59943",2011-07-01,"2011","75 - 84",2655,"Census","65 and over"
"59943",2011-07-01,"2011","85+",890,"Census","65 and over"
"59943",2011-07-01,"2011","Total 65+",7705,"Census","65 and over"
"59943",2011-07-01,"2011","Total",24510,"Census","65 and over"
"59943",2016-07-01,"2016","65 - 74",5145,"Census","65 and over"
"59943",2016-07-01,"2016","75 - 84",2845,"Census","65 and over"
"59943",2016-07-01,"2016","85+",1055,"Census","65 and over"
"59943",2016-07-01,"2016","Total 65+",9040,"Census","65 and over"
"59943",2016-07-01,"2016","Total",24435,"Census","65 and over"
"59943",2021-07-01,"2021","65 - 74",6165,"Census","65 and over"
"59943",2021-07-01,"2021","75 - 84",3710,"Census","65 and over"
"59943",2021-07-01,"2021","85+",1290,"Census","65 and over"
"59943",2021-07-01,"2021","Total 65+",11160,"Census","65 and over"
"59943",2021-07-01,"2021","Total",28210,"Census","65 and over"
