"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"24440",2006-07-01,"2006","65 - 74",2495,"Census","65 and over"
"24440",2006-07-01,"2006","75 - 84",1555,"Census","65 and over"
"24440",2006-07-01,"2006","85+",280,"Census","65 and over"
"24440",2006-07-01,"2006","Total 65+",4330,"Census","65 and over"
"24440",2006-07-01,"2006","Total",20635,"Census","65 and over"
"24440",2011-07-01,"2011","65 - 74",3035,"Census","65 and over"
"24440",2011-07-01,"2011","75 - 84",1625,"Census","65 and over"
"24440",2011-07-01,"2011","85+",435,"Census","65 and over"
"24440",2011-07-01,"2011","Total 65+",5095,"Census","65 and over"
"24440",2011-07-01,"2011","Total",20480,"Census","65 and over"
"24440",2016-07-01,"2016","65 - 74",3825,"Census","65 and over"
"24440",2016-07-01,"2016","75 - 84",1840,"Census","65 and over"
"24440",2016-07-01,"2016","85+",520,"Census","65 and over"
"24440",2016-07-01,"2016","Total 65+",6190,"Census","65 and over"
"24440",2016-07-01,"2016","Total",21795,"Census","65 and over"
"24440",2021-07-01,"2021","65 - 74",4840,"Census","65 and over"
"24440",2021-07-01,"2021","75 - 84",2670,"Census","65 and over"
"24440",2021-07-01,"2021","85+",610,"Census","65 and over"
"24440",2021-07-01,"2021","Total 65+",8120,"Census","65 and over"
"24440",2021-07-01,"2021","Total",23910,"Census","65 and over"
