"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24456",2006-07-01,"2006","65 - 74",3935,"Census","65 and over"
"24456",2006-07-01,"2006","75 - 84",3035,"Census","65 and over"
"24456",2006-07-01,"2006","85+",1055,"Census","65 and over"
"24456",2006-07-01,"2006","Total 65+",8025,"Census","65 and over"
"24456",2006-07-01,"2006","Total",43595,"Census","65 and over"
"24456",2011-07-01,"2011","65 - 74",5135,"Census","65 and over"
"24456",2011-07-01,"2011","75 - 84",3240,"Census","65 and over"
"24456",2011-07-01,"2011","85+",1470,"Census","65 and over"
"24456",2011-07-01,"2011","Total 65+",9845,"Census","65 and over"
"24456",2011-07-01,"2011","Total",46935,"Census","65 and over"
"24456",2016-07-01,"2016","65 - 74",6320,"Census","65 and over"
"24456",2016-07-01,"2016","75 - 84",3035,"Census","65 and over"
"24456",2016-07-01,"2016","85+",665,"Census","65 and over"
"24456",2016-07-01,"2016","Total 65+",10020,"Census","65 and over"
"24456",2016-07-01,"2016","Total",46995,"Census","65 and over"
"24456",2021-07-01,"2021","65 - 74",7590,"Census","65 and over"
"24456",2021-07-01,"2021","75 - 84",4345,"Census","65 and over"
"24456",2021-07-01,"2021","85+",995,"Census","65 and over"
"24456",2021-07-01,"2021","Total 65+",12930,"Census","65 and over"
"24456",2021-07-01,"2021","Total",50165,"Census","65 and over"
