"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"59934",2006-07-01,"2006","65 - 74",770,"Census","65 and over"
"59934",2006-07-01,"2006","75 - 84",440,"Census","65 and over"
"59934",2006-07-01,"2006","85+",135,"Census","65 and over"
"59934",2006-07-01,"2006","Total 65+",1350,"Census","65 and over"
"59934",2006-07-01,"2006","Total",15260,"Census","65 and over"
"59934",2011-07-01,"2011","65 - 74",960,"Census","65 and over"
"59934",2011-07-01,"2011","75 - 84",500,"Census","65 and over"
"59934",2011-07-01,"2011","85+",200,"Census","65 and over"
"59934",2011-07-01,"2011","Total 65+",1665,"Census","65 and over"
"59934",2011-07-01,"2011","Total",17480,"Census","65 and over"
"59934",2016-07-01,"2016","65 - 74",1260,"Census","65 and over"
"59934",2016-07-01,"2016","75 - 84",570,"Census","65 and over"
"59934",2016-07-01,"2016","85+",165,"Census","65 and over"
"59934",2016-07-01,"2016","Total 65+",1995,"Census","65 and over"
"59934",2016-07-01,"2016","Total",19490,"Census","65 and over"
"59934",2021-07-01,"2021","65 - 74",1650,"Census","65 and over"
"59934",2021-07-01,"2021","75 - 84",825,"Census","65 and over"
"59934",2021-07-01,"2021","85+",200,"Census","65 and over"
"59934",2021-07-01,"2021","Total 65+",2670,"Census","65 and over"
"59934",2021-07-01,"2021","Total",23955,"Census","65 and over"
