"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35568",2006-07-01,"2006","65 - 74",10605,"Census","65 and over"
"35568",2006-07-01,"2006","75 - 84",7265,"Census","65 and over"
"35568",2006-07-01,"2006","85+",2415,"Census","65 and over"
"35568",2006-07-01,"2006","Total 65+",20290,"Census","65 and over"
"35568",2006-07-01,"2006","Total",177060,"Census","65 and over"
"35568",2011-07-01,"2011","65 - 74",12455,"Census","65 and over"
"35568",2011-07-01,"2011","75 - 84",7930,"Census","65 and over"
"35568",2011-07-01,"2011","85+",3135,"Census","65 and over"
"35568",2011-07-01,"2011","Total 65+",23525,"Census","65 and over"
"35568",2011-07-01,"2011","Total",187010,"Census","65 and over"
"35568",2016-07-01,"2016","65 - 74",15620,"Census","65 and over"
"35568",2016-07-01,"2016","75 - 84",7960,"Census","65 and over"
"35568",2016-07-01,"2016","85+",2640,"Census","65 and over"
"35568",2016-07-01,"2016","Total 65+",26225,"Census","65 and over"
"35568",2016-07-01,"2016","Total",194450,"Census","65 and over"
"35568",2021-07-01,"2021","65 - 74",19110,"Census","65 and over"
"35568",2021-07-01,"2021","75 - 84",9880,"Census","65 and over"
"35568",2021-07-01,"2021","85+",3385,"Census","65 and over"
"35568",2021-07-01,"2021","Total 65+",32370,"Census","65 and over"
"35568",2021-07-01,"2021","Total",210155,"Census","65 and over"
