"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"48865",2006-07-01,"2006","65 - 74",600,"Census","65 and over"
"48865",2006-07-01,"2006","75 - 84",535,"Census","65 and over"
"48865",2006-07-01,"2006","85+",165,"Census","65 and over"
"48865",2006-07-01,"2006","Total 65+",1300,"Census","65 and over"
"48865",2006-07-01,"2006","Total",4765,"Census","65 and over"
"48865",2011-07-01,"2011","65 - 74",640,"Census","65 and over"
"48865",2011-07-01,"2011","75 - 84",690,"Census","65 and over"
"48865",2011-07-01,"2011","85+",170,"Census","65 and over"
"48865",2011-07-01,"2011","Total 65+",1495,"Census","65 and over"
"48865",2011-07-01,"2011","Total",5130,"Census","65 and over"
"48865",2016-07-01,"2016","65 - 74",730,"Census","65 and over"
"48865",2016-07-01,"2016","75 - 84",540,"Census","65 and over"
"48865",2016-07-01,"2016","85+",200,"Census","65 and over"
"48865",2016-07-01,"2016","Total 65+",1475,"Census","65 and over"
"48865",2016-07-01,"2016","Total",5120,"Census","65 and over"
"48865",2021-07-01,"2021","65 - 74",790,"Census","65 and over"
"48865",2021-07-01,"2021","75 - 84",615,"Census","65 and over"
"48865",2021-07-01,"2021","85+",155,"Census","65 and over"
"48865",2021-07-01,"2021","Total 65+",1560,"Census","65 and over"
"48865",2021-07-01,"2021","Total",5185,"Census","65 and over"
