"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"13328",2006-07-01,"2006","65 - 74",2750,"Census","65 and over"
"13328",2006-07-01,"2006","75 - 84",1540,"Census","65 and over"
"13328",2006-07-01,"2006","85+",520,"Census","65 and over"
"13328",2006-07-01,"2006","Total 65+",4810,"Census","65 and over"
"13328",2006-07-01,"2006","Total",31425,"Census","65 and over"
"13328",2011-07-01,"2011","65 - 74",3840,"Census","65 and over"
"13328",2011-07-01,"2011","75 - 84",1840,"Census","65 and over"
"13328",2011-07-01,"2011","85+",665,"Census","65 and over"
"13328",2011-07-01,"2011","Total 65+",6345,"Census","65 and over"
"13328",2011-07-01,"2011","Total",33485,"Census","65 and over"
"13328",2016-07-01,"2016","65 - 74",4475,"Census","65 and over"
"13328",2016-07-01,"2016","75 - 84",2020,"Census","65 and over"
"13328",2016-07-01,"2016","85+",515,"Census","65 and over"
"13328",2016-07-01,"2016","Total 65+",7015,"Census","65 and over"
"13328",2016-07-01,"2016","Total",30265,"Census","65 and over"
"13328",2021-07-01,"2021","65 - 74",5145,"Census","65 and over"
"13328",2021-07-01,"2021","75 - 84",2650,"Census","65 and over"
"13328",2021-07-01,"2021","85+",590,"Census","65 and over"
"13328",2021-07-01,"2021","Total 65+",8390,"Census","65 and over"
"13328",2021-07-01,"2021","Total",30540,"Census","65 and over"
