"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59977",2006-07-01,"2006","65 - 74",605,"Census","65 and over"
"59977",2006-07-01,"2006","75 - 84",395,"Census","65 and over"
"59977",2006-07-01,"2006","85+",100,"Census","65 and over"
"59977",2006-07-01,"2006","Total 65+",1105,"Census","65 and over"
"59977",2006-07-01,"2006","Total",9710,"Census","65 and over"
"59977",2011-07-01,"2011","65 - 74",690,"Census","65 and over"
"59977",2011-07-01,"2011","75 - 84",335,"Census","65 and over"
"59977",2011-07-01,"2011","85+",145,"Census","65 and over"
"59977",2011-07-01,"2011","Total 65+",1170,"Census","65 and over"
"59977",2011-07-01,"2011","Total",10360,"Census","65 and over"
"59977",2016-07-01,"2016","65 - 74",865,"Census","65 and over"
"59977",2016-07-01,"2016","75 - 84",345,"Census","65 and over"
"59977",2016-07-01,"2016","85+",120,"Census","65 and over"
"59977",2016-07-01,"2016","Total 65+",1340,"Census","65 and over"
"59977",2016-07-01,"2016","Total",10965,"Census","65 and over"
"59977",2021-07-01,"2021","65 - 74",1045,"Census","65 and over"
"59977",2021-07-01,"2021","75 - 84",450,"Census","65 and over"
"59977",2021-07-01,"2021","85+",115,"Census","65 and over"
"59977",2021-07-01,"2021","Total 65+",1610,"Census","65 and over"
"59977",2021-07-01,"2021","Total",11590,"Census","65 and over"
