"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24485",2006-07-01,"2006","65 - 74",2920,"Census","65 and over"
"24485",2006-07-01,"2006","75 - 84",1820,"Census","65 and over"
"24485",2006-07-01,"2006","85+",450,"Census","65 and over"
"24485",2006-07-01,"2006","Total 65+",5180,"Census","65 and over"
"24485",2006-07-01,"2006","Total",39925,"Census","65 and over"
"24485",2011-07-01,"2011","65 - 74",3430,"Census","65 and over"
"24485",2011-07-01,"2011","75 - 84",2045,"Census","65 and over"
"24485",2011-07-01,"2011","85+",695,"Census","65 and over"
"24485",2011-07-01,"2011","Total 65+",6175,"Census","65 and over"
"24485",2011-07-01,"2011","Total",41795,"Census","65 and over"
"24485",2016-07-01,"2016","65 - 74",4070,"Census","65 and over"
"24485",2016-07-01,"2016","75 - 84",1745,"Census","65 and over"
"24485",2016-07-01,"2016","85+",455,"Census","65 and over"
"24485",2016-07-01,"2016","Total 65+",6265,"Census","65 and over"
"24485",2016-07-01,"2016","Total",41170,"Census","65 and over"
"24485",2021-07-01,"2021","65 - 74",4740,"Census","65 and over"
"24485",2021-07-01,"2021","75 - 84",2180,"Census","65 and over"
"24485",2021-07-01,"2021","85+",510,"Census","65 and over"
"24485",2021-07-01,"2021","Total 65+",7430,"Census","65 and over"
"24485",2021-07-01,"2021","Total",41290,"Census","65 and over"
