"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"10010",2006-07-01,"2006","65 - 74",1180,"Census","65 and over"
"10010",2006-07-01,"2006","75 - 84",715,"Census","65 and over"
"10010",2006-07-01,"2006","85+",235,"Census","65 and over"
"10010",2006-07-01,"2006","Total 65+",2130,"Census","65 and over"
"10010",2006-07-01,"2006","Total",13560,"Census","65 and over"
"10010",2011-07-01,"2011","65 - 74",1460,"Census","65 and over"
"10010",2011-07-01,"2011","75 - 84",795,"Census","65 and over"
"10010",2011-07-01,"2011","85+",280,"Census","65 and over"
"10010",2011-07-01,"2011","Total 65+",2535,"Census","65 and over"
"10010",2011-07-01,"2011","Total",13725,"Census","65 and over"
"10010",2016-07-01,"2016","65 - 74",1745,"Census","65 and over"
"10010",2016-07-01,"2016","75 - 84",810,"Census","65 and over"
"10010",2016-07-01,"2016","85+",235,"Census","65 and over"
"10010",2016-07-01,"2016","Total 65+",2790,"Census","65 and over"
"10010",2016-07-01,"2016","Total",13870,"Census","65 and over"
"10010",2021-07-01,"2021","65 - 74",1975,"Census","65 and over"
"10010",2021-07-01,"2021","75 - 84",1015,"Census","65 and over"
"10010",2021-07-01,"2021","85+",255,"Census","65 and over"
"10010",2021-07-01,"2021","Total 65+",3250,"Census","65 and over"
"10010",2021-07-01,"2021","Total",13600,"Census","65 and over"
