"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24440",2006-07-01,"2006","65 - 74",4070,"Census","65 and over"
"24440",2006-07-01,"2006","75 - 84",2845,"Census","65 and over"
"24440",2006-07-01,"2006","85+",1010,"Census","65 and over"
"24440",2006-07-01,"2006","Total 65+",7930,"Census","65 and over"
"24440",2006-07-01,"2006","Total",48890,"Census","65 and over"
"24440",2011-07-01,"2011","65 - 74",4715,"Census","65 and over"
"24440",2011-07-01,"2011","75 - 84",2875,"Census","65 and over"
"24440",2011-07-01,"2011","85+",1215,"Census","65 and over"
"24440",2011-07-01,"2011","Total 65+",8805,"Census","65 and over"
"24440",2011-07-01,"2011","Total",46355,"Census","65 and over"
"24440",2016-07-01,"2016","65 - 74",5895,"Census","65 and over"
"24440",2016-07-01,"2016","75 - 84",2695,"Census","65 and over"
"24440",2016-07-01,"2016","85+",660,"Census","65 and over"
"24440",2016-07-01,"2016","Total 65+",9250,"Census","65 and over"
"24440",2016-07-01,"2016","Total",46985,"Census","65 and over"
"24440",2021-07-01,"2021","65 - 74",7365,"Census","65 and over"
"24440",2021-07-01,"2021","75 - 84",3865,"Census","65 and over"
"24440",2021-07-01,"2021","85+",740,"Census","65 and over"
"24440",2021-07-01,"2021","Total 65+",11970,"Census","65 and over"
"24440",2021-07-01,"2021","Total",50550,"Census","65 and over"
