"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35547",2006-07-01,"2006","65 - 74",5780,"Census","65 and over"
"35547",2006-07-01,"2006","75 - 84",3855,"Census","65 and over"
"35547",2006-07-01,"2006","85+",1215,"Census","65 and over"
"35547",2006-07-01,"2006","Total 65+",10850,"Census","65 and over"
"35547",2006-07-01,"2006","Total",62565,"Census","65 and over"
"35547",2011-07-01,"2011","65 - 74",6705,"Census","65 and over"
"35547",2011-07-01,"2011","75 - 84",4020,"Census","65 and over"
"35547",2011-07-01,"2011","85+",1480,"Census","65 and over"
"35547",2011-07-01,"2011","Total 65+",12210,"Census","65 and over"
"35547",2011-07-01,"2011","Total",63175,"Census","65 and over"
"35547",2016-07-01,"2016","65 - 74",8325,"Census","65 and over"
"35547",2016-07-01,"2016","75 - 84",4010,"Census","65 and over"
"35547",2016-07-01,"2016","85+",1275,"Census","65 and over"
"35547",2016-07-01,"2016","Total 65+",13610,"Census","65 and over"
"35547",2016-07-01,"2016","Total",62430,"Census","65 and over"
"35547",2021-07-01,"2021","65 - 74",10285,"Census","65 and over"
"35547",2021-07-01,"2021","75 - 84",4890,"Census","65 and over"
"35547",2021-07-01,"2021","85+",1575,"Census","65 and over"
"35547",2021-07-01,"2021","Total 65+",16750,"Census","65 and over"
"35547",2021-07-01,"2021","Total",66225,"Census","65 and over"
