"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"59938",2006-07-01,"2006","65 - 74",4905,"Census","65 and over"
"59938",2006-07-01,"2006","75 - 84",3645,"Census","65 and over"
"59938",2006-07-01,"2006","85+",1255,"Census","65 and over"
"59938",2006-07-01,"2006","Total 65+",9800,"Census","65 and over"
"59938",2006-07-01,"2006","Total",38800,"Census","65 and over"
"59938",2011-07-01,"2011","65 - 74",6080,"Census","65 and over"
"59938",2011-07-01,"2011","75 - 84",4175,"Census","65 and over"
"59938",2011-07-01,"2011","85+",1265,"Census","65 and over"
"59938",2011-07-01,"2011","Total 65+",11520,"Census","65 and over"
"59938",2011-07-01,"2011","Total",41900,"Census","65 and over"
"59938",2016-07-01,"2016","65 - 74",7820,"Census","65 and over"
"59938",2016-07-01,"2016","75 - 84",4230,"Census","65 and over"
"59938",2016-07-01,"2016","85+",1520,"Census","65 and over"
"59938",2016-07-01,"2016","Total 65+",13565,"Census","65 and over"
"59938",2016-07-01,"2016","Total",44960,"Census","65 and over"
"59938",2021-07-01,"2021","65 - 74",9680,"Census","65 and over"
"59938",2021-07-01,"2021","75 - 84",5405,"Census","65 and over"
"59938",2021-07-01,"2021","85+",1715,"Census","65 and over"
"59938",2021-07-01,"2021","Total 65+",16805,"Census","65 and over"
"59938",2021-07-01,"2021","Total",49350,"Census","65 and over"
