"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"10015",2006-07-01,"2006","65 - 74",2320,"Census","65 and over"
"10015",2006-07-01,"2006","75 - 84",1435,"Census","65 and over"
"10015",2006-07-01,"2006","85+",470,"Census","65 and over"
"10015",2006-07-01,"2006","Total 65+",4230,"Census","65 and over"
"10015",2006-07-01,"2006","Total",26625,"Census","65 and over"
"10015",2011-07-01,"2011","65 - 74",2625,"Census","65 and over"
"10015",2011-07-01,"2011","75 - 84",1635,"Census","65 and over"
"10015",2011-07-01,"2011","85+",540,"Census","65 and over"
"10015",2011-07-01,"2011","Total 65+",4800,"Census","65 and over"
"10015",2011-07-01,"2011","Total",27200,"Census","65 and over"
"10015",2016-07-01,"2016","65 - 74",3945,"Census","65 and over"
"10015",2016-07-01,"2016","75 - 84",1775,"Census","65 and over"
"10015",2016-07-01,"2016","85+",510,"Census","65 and over"
"10015",2016-07-01,"2016","Total 65+",6235,"Census","65 and over"
"10015",2016-07-01,"2016","Total",31285,"Census","65 and over"
"10015",2021-07-01,"2021","65 - 74",4305,"Census","65 and over"
"10015",2021-07-01,"2021","75 - 84",2040,"Census","65 and over"
"10015",2021-07-01,"2021","85+",590,"Census","65 and over"
"10015",2021-07-01,"2021","Total 65+",6935,"Census","65 and over"
"10015",2021-07-01,"2021","Total",28980,"Census","65 and over"
