"GeoUID","Date","DateString","Age of Primary Household Maintainer","Value","Survey","Series"
"46602",2006-07-01,"2006","65 - 74",29070,"Census","65 and over"
"46602",2006-07-01,"2006","75 - 84",24170,"Census","65 and over"
"46602",2006-07-01,"2006","85+",8550,"Census","65 and over"
"46602",2006-07-01,"2006","Total 65+",61795,"Census","65 and over"
"46602",2006-07-01,"2006","Total",281760,"Census","65 and over"
"46602",2011-07-01,"2011","65 - 74",31880,"Census","65 and over"
"46602",2011-07-01,"2011","75 - 84",22390,"Census","65 and over"
"46602",2011-07-01,"2011","85+",9040,"Census","65 and over"
"46602",2011-07-01,"2011","Total 65+",63305,"Census","65 and over"
"46602",2011-07-01,"2011","Total",291340,"Census","65 and over"
"46602",2016-07-01,"2016","65 - 74",41040,"Census","65 and over"
"46602",2016-07-01,"2016","75 - 84",22345,"Census","65 and over"
"46602",2016-07-01,"2016","85+",9060,"Census","65 and over"
"46602",2016-07-01,"2016","Total 65+",72450,"Census","65 and over"
"46602",2016-07-01,"2016","Total",306550,"Census","65 and over"
"46602",2021-07-01,"2021","65 - 74",49695,"Census","65 and over"
"46602",2021-07-01,"2021","75 - 84",26135,"Census","65 and over"
"46602",2021-07-01,"2021","85+",9955,"Census","65 and over"
"46602",2021-07-01,"2021","Total 65+",85785,"Census","65 and over"
"46602",2021-07-01,"2021","Total",330325,"Census","65 and over"
