"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"35521",2006-07-01,"2006","65 - 74",12115,"Census","65 and over"
"35521",2006-07-01,"2006","75 - 84",8420,"Census","65 and over"
"35521",2006-07-01,"2006","85+",2825,"Census","65 and over"
"35521",2006-07-01,"2006","Total 65+",23365,"Census","65 and over"
"35521",2006-07-01,"2006","Total",152355,"Census","65 and over"
"35521",2011-07-01,"2011","65 - 74",13795,"Census","65 and over"
"35521",2011-07-01,"2011","75 - 84",8710,"Census","65 and over"
"35521",2011-07-01,"2011","85+",3475,"Census","65 and over"
"35521",2011-07-01,"2011","Total 65+",25975,"Census","65 and over"
"35521",2011-07-01,"2011","Total",159560,"Census","65 and over"
"35521",2016-07-01,"2016","65 - 74",17075,"Census","65 and over"
"35521",2016-07-01,"2016","75 - 84",8785,"Census","65 and over"
"35521",2016-07-01,"2016","85+",3155,"Census","65 and over"
"35521",2016-07-01,"2016","Total 65+",29015,"Census","65 and over"
"35521",2016-07-01,"2016","Total",156465,"Census","65 and over"
"35521",2021-07-01,"2021","65 - 74",20395,"Census","65 and over"
"35521",2021-07-01,"2021","75 - 84",10950,"Census","65 and over"
"35521",2021-07-01,"2021","85+",3600,"Census","65 and over"
"35521",2021-07-01,"2021","Total 65+",34945,"Census","65 and over"
"35521",2021-07-01,"2021","Total",168075,"Census","65 and over"
