"GeoUID","Date","DateString","Age of Population","Value","Survey","Series"
"24403",2006-07-01,"2006","65 - 74",1515,"Census","65 and over"
"24403",2006-07-01,"2006","75 - 84",1125,"Census","65 and over"
"24403",2006-07-01,"2006","85+",340,"Census","65 and over"
"24403",2006-07-01,"2006","Total 65+",2980,"Census","65 and over"
"24403",2006-07-01,"2006","Total",16440,"Census","65 and over"
"24403",2011-07-01,"2011","65 - 74",2200,"Census","65 and over"
"24403",2011-07-01,"2011","75 - 84",1255,"Census","65 and over"
"24403",2011-07-01,"2011","85+",490,"Census","65 and over"
"24403",2011-07-01,"2011","Total 65+",3950,"Census","65 and over"
"24403",2011-07-01,"2011","Total",18370,"Census","65 and over"
"24403",2016-07-01,"2016","65 - 74",2610,"Census","65 and over"
"24403",2016-07-01,"2016","75 - 84",1095,"Census","65 and over"
"24403",2016-07-01,"2016","85+",380,"Census","65 and over"
"24403",2016-07-01,"2016","Total 65+",4080,"Census","65 and over"
"24403",2016-07-01,"2016","Total",17245,"Census","65 and over"
"24403",2021-07-01,"2021","65 - 74",3250,"Census","65 and over"
"24403",2021-07-01,"2021","75 - 84",1565,"Census","65 and over"
"24403",2021-07-01,"2021","85+",335,"Census","65 and over"
"24403",2021-07-01,"2021","Total 65+",5150,"Census","65 and over"
"24403",2021-07-01,"2021","Total",18020,"Census","65 and over"
