"GeoUID","Date","DateString","Bedroom Type","Value","Quality","Survey","Series"
"59950",1990-10-01,"1990 October","Studio",240,"Excellent","Rms","Median Rent"
"59950",1990-10-01,"1990 October","1 Bedroom",330,"Excellent","Rms","Median Rent"
"59950",1990-10-01,"1990 October","2 Bedroom",425,"Excellent","Rms","Median Rent"
"59950",1990-10-01,"1990 October","3 Bedroom +",450,"Excellent","Rms","Median Rent"
"59950",1990-10-01,"1990 October","Total",395,"Excellent","Rms","Median Rent"
"59950",1991-10-01,"1991 October","Studio",265,"Excellent","Rms","Median Rent"
"59950",1991-10-01,"1991 October","1 Bedroom",340,"Excellent","Rms","Median Rent"
"59950",1991-10-01,"1991 October","2 Bedroom",425,"Excellent","Rms","Median Rent"
"59950",1991-10-01,"1991 October","3 Bedroom +",550,"Very good","Rms","Median Rent"
"59950",1991-10-01,"1991 October","Total",405,"Excellent","Rms","Median Rent"
"59950",1992-10-01,"1992 October","Studio",268,"Excellent","Rms","Median Rent"
"59950",1992-10-01,"1992 October","1 Bedroom",360,"Excellent","Rms","Median Rent"
"59950",1992-10-01,"1992 October","2 Bedroom",465,"Excellent","Rms","Median Rent"
"59950",1992-10-01,"1992 October","3 Bedroom +",550,"Very good","Rms","Median Rent"
"59950",1992-10-01,"1992 October","Total",440,"Excellent","Rms","Median Rent"
"59950",1993-10-01,"1993 October","Studio",290,"Excellent","Rms","Median Rent"
"59950",1993-10-01,"1993 October","1 Bedroom",390,"Excellent","Rms","Median Rent"
"59950",1993-10-01,"1993 October","2 Bedroom",485,"Excellent","Rms","Median Rent"
"59950",1993-10-01,"1993 October","3 Bedroom +",575,"Excellent","Rms","Median Rent"
"59950",1993-10-01,"1993 October","Total",475,"Excellent","Rms","Median Rent"
"59950",1994-10-01,"1994 October","Studio",290,"Very good","Rms","Median Rent"
"59950",1994-10-01,"1994 October","1 Bedroom",400,"Excellent","Rms","Median Rent"
"59950",1994-10-01,"1994 October","2 Bedroom",475,"Excellent","Rms","Median Rent"
"59950",1994-10-01,"1994 October","3 Bedroom +",615,"Excellent","Rms","Median Rent"
"59950",1994-10-01,"1994 October","Total",475,"Excellent","Rms","Median Rent"
"59950",1995-10-01,"1995 October","Studio",295,"Very good","Rms","Median Rent"
"59950",1995-10-01,"1995 October","1 Bedroom",425,"Excellent","Rms","Median Rent"
"59950",1995-10-01,"1995 October","2 Bedroom",500,"Excellent","Rms","Median Rent"
"59950",1995-10-01,"1995 October","3 Bedroom +",635,"Excellent","Rms","Median Rent"
"59950",1995-10-01,"1995 October","Total",500,"Excellent","Rms","Median Rent"
"59950",1996-10-01,"1996 October","Studio",320,"Very good","Rms","Median Rent"
"59950",1996-10-01,"1996 October","1 Bedroom",420,"Excellent","Rms","Median Rent"
"59950",1996-10-01,"1996 October","2 Bedroom",520,"Excellent","Rms","Median Rent"
"59950",1996-10-01,"1996 October","3 Bedroom +",650,"Excellent","Rms","Median Rent"
"59950",1996-10-01,"1996 October","Total",500,"Excellent","Rms","Median Rent"
"59950",1997-10-01,"1997 October","Studio",320,"Excellent","Rms","Median Rent"
"59950",1997-10-01,"1997 October","1 Bedroom",425,"Excellent","Rms","Median Rent"
"59950",1997-10-01,"1997 October","2 Bedroom",525,"Excellent","Rms","Median Rent"
"59950",1997-10-01,"1997 October","3 Bedroom +",610,"Excellent","Rms","Median Rent"
"59950",1997-10-01,"1997 October","Total",500,"Excellent","Rms","Median Rent"
"59950",1998-10-01,"1998 October","Studio",325,"Excellent","Rms","Median Rent"
"59950",1998-10-01,"1998 October","1 Bedroom",425,"Excellent","Rms","Median Rent"
"59950",1998-10-01,"1998 October","2 Bedroom",510,"Excellent","Rms","Median Rent"
"59950",1998-10-01,"1998 October","3 Bedroom +",600,"Excellent","Rms","Median Rent"
"59950",1998-10-01,"1998 October","Total",500,"Excellent","Rms","Median Rent"
"59950",1999-10-01,"1999 October","Studio",330,"Excellent","Rms","Median Rent"
"59950",1999-10-01,"1999 October","1 Bedroom",425,"Excellent","Rms","Median Rent"
"59950",1999-10-01,"1999 October","2 Bedroom",500,"Excellent","Rms","Median Rent"
"59950",1999-10-01,"1999 October","3 Bedroom +",595,"Excellent","Rms","Median Rent"
"59950",1999-10-01,"1999 October","Total",500,"Excellent","Rms","Median Rent"
"59950",2000-10-01,"2000 October","Studio",350,"Excellent","Rms","Median Rent"
"59950",2000-10-01,"2000 October","1 Bedroom",400,"Excellent","Rms","Median Rent"
"59950",2000-10-01,"2000 October","2 Bedroom",525,"Excellent","Rms","Median Rent"
"59950",2000-10-01,"2000 October","3 Bedroom +",625,"Excellent","Rms","Median Rent"
"59950",2000-10-01,"2000 October","Total",500,"Excellent","Rms","Median Rent"
"59950",2001-10-01,"2001 October","Studio",350,"Excellent","Rms","Median Rent"
"59950",2001-10-01,"2001 October","1 Bedroom",419,"Excellent","Rms","Median Rent"
"59950",2001-10-01,"2001 October","2 Bedroom",525,"Excellent","Rms","Median Rent"
"59950",2001-10-01,"2001 October","3 Bedroom +",650,"Excellent","Rms","Median Rent"
"59950",2001-10-01,"2001 October","Total",525,"Excellent","Rms","Median Rent"
"59950",2002-10-01,"2002 October","Studio",340,"Excellent","Rms","Median Rent"
"59950",2002-10-01,"2002 October","1 Bedroom",410,"Excellent","Rms","Median Rent"
"59950",2002-10-01,"2002 October","2 Bedroom",500,"Excellent","Rms","Median Rent"
"59950",2002-10-01,"2002 October","3 Bedroom +",575,"Excellent","Rms","Median Rent"
"59950",2002-10-01,"2002 October","Total",500,"Excellent","Rms","Median Rent"
"59950",2003-10-01,"2003 October","Studio",350,"Excellent","Rms","Median Rent"
"59950",2003-10-01,"2003 October","1 Bedroom",400,"Excellent","Rms","Median Rent"
"59950",2003-10-01,"2003 October","2 Bedroom",500,"Excellent","Rms","Median Rent"
"59950",2003-10-01,"2003 October","3 Bedroom +",575,"Excellent","Rms","Median Rent"
"59950",2003-10-01,"2003 October","Total",490,"Excellent","Rms","Median Rent"
"59950",2004-10-01,"2004 October","Studio",350,"Excellent","Rms","Median Rent"
"59950",2004-10-01,"2004 October","1 Bedroom",420,"Excellent","Rms","Median Rent"
"59950",2004-10-01,"2004 October","2 Bedroom",500,"Excellent","Rms","Median Rent"
"59950",2004-10-01,"2004 October","3 Bedroom +",550,"Excellent","Rms","Median Rent"
"59950",2004-10-01,"2004 October","Total",500,"Excellent","Rms","Median Rent"
"59950",2005-10-01,"2005 October","Studio",350,"Excellent","Rms","Median Rent"
"59950",2005-10-01,"2005 October","1 Bedroom",450,"Excellent","Rms","Median Rent"
"59950",2005-10-01,"2005 October","2 Bedroom",540,"Excellent","Rms","Median Rent"
"59950",2005-10-01,"2005 October","3 Bedroom +",600,"Excellent","Rms","Median Rent"
"59950",2005-10-01,"2005 October","Total",540,"Excellent","Rms","Median Rent"
"59950",2006-10-01,"2006 October","Studio",NA,NA,"Rms","Median Rent"
"59950",2006-10-01,"2006 October","1 Bedroom",450,"Very good","Rms","Median Rent"
"59950",2006-10-01,"2006 October","2 Bedroom",565,"Excellent","Rms","Median Rent"
"59950",2006-10-01,"2006 October","3 Bedroom +",600,"Excellent","Rms","Median Rent"
"59950",2006-10-01,"2006 October","Total",560,"Very good","Rms","Median Rent"
"59950",2007-10-01,"2007 October","Studio",475,"Fair (Use with Caution)","Rms","Median Rent"
"59950",2007-10-01,"2007 October","1 Bedroom",475,"Excellent","Rms","Median Rent"
"59950",2007-10-01,"2007 October","2 Bedroom",595,"Excellent","Rms","Median Rent"
"59950",2007-10-01,"2007 October","3 Bedroom +",699,"Excellent","Rms","Median Rent"
"59950",2007-10-01,"2007 October","Total",580,"Excellent","Rms","Median Rent"
"59950",2008-10-01,"2008 October","Studio",375,"Excellent","Rms","Median Rent"
"59950",2008-10-01,"2008 October","1 Bedroom",550,"Excellent","Rms","Median Rent"
"59950",2008-10-01,"2008 October","2 Bedroom",635,"Excellent","Rms","Median Rent"
"59950",2008-10-01,"2008 October","3 Bedroom +",875,"Very good","Rms","Median Rent"
"59950",2008-10-01,"2008 October","Total",650,"Excellent","Rms","Median Rent"
"59950",2009-10-01,"2009 October","Studio",395,"Excellent","Rms","Median Rent"
"59950",2009-10-01,"2009 October","1 Bedroom",570,"Excellent","Rms","Median Rent"
"59950",2009-10-01,"2009 October","2 Bedroom",695,"Excellent","Rms","Median Rent"
"59950",2009-10-01,"2009 October","3 Bedroom +",795,"Excellent","Rms","Median Rent"
"59950",2009-10-01,"2009 October","Total",650,"Excellent","Rms","Median Rent"
"59950",2010-10-01,"2010 October","Studio",395,"Excellent","Rms","Median Rent"
"59950",2010-10-01,"2010 October","1 Bedroom",550,"Excellent","Rms","Median Rent"
"59950",2010-10-01,"2010 October","2 Bedroom",680,"Excellent","Rms","Median Rent"
"59950",2010-10-01,"2010 October","3 Bedroom +",785,"Excellent","Rms","Median Rent"
"59950",2010-10-01,"2010 October","Total",670,"Excellent","Rms","Median Rent"
"59950",2011-10-01,"2011 October","Studio",395,"Excellent","Rms","Median Rent"
"59950",2011-10-01,"2011 October","1 Bedroom",595,"Excellent","Rms","Median Rent"
"59950",2011-10-01,"2011 October","2 Bedroom",695,"Excellent","Rms","Median Rent"
"59950",2011-10-01,"2011 October","3 Bedroom +",800,"Excellent","Rms","Median Rent"
"59950",2011-10-01,"2011 October","Total",680,"Excellent","Rms","Median Rent"
"59950",2012-10-01,"2012 October","Studio",395,"Excellent","Rms","Median Rent"
"59950",2012-10-01,"2012 October","1 Bedroom",580,"Excellent","Rms","Median Rent"
"59950",2012-10-01,"2012 October","2 Bedroom",700,"Excellent","Rms","Median Rent"
"59950",2012-10-01,"2012 October","3 Bedroom +",800,"Excellent","Rms","Median Rent"
"59950",2012-10-01,"2012 October","Total",690,"Excellent","Rms","Median Rent"
"59950",2013-10-01,"2013 October","Studio",425,"Excellent","Rms","Median Rent"
"59950",2013-10-01,"2013 October","1 Bedroom",595,"Excellent","Rms","Median Rent"
