"GeoUID","Date","DateString","Bedroom Type","Value","Quality","Survey","Series"
"13329",1998-10-01,"1998 October","Studio",260,"Very good","Rms","Median Rent"
"13329",1998-10-01,"1998 October","1 Bedroom",350,"Excellent","Rms","Median Rent"
"13329",1998-10-01,"1998 October","2 Bedroom",425,"Excellent","Rms","Median Rent"
"13329",1998-10-01,"1998 October","3 Bedroom +",498,"Excellent","Rms","Median Rent"
"13329",1998-10-01,"1998 October","Total",400,"Excellent","Rms","Median Rent"
"13329",1999-10-01,"1999 October","Studio",290,"Very good","Rms","Median Rent"
"13329",1999-10-01,"1999 October","1 Bedroom",350,"Excellent","Rms","Median Rent"
"13329",1999-10-01,"1999 October","2 Bedroom",425,"Excellent","Rms","Median Rent"
"13329",1999-10-01,"1999 October","3 Bedroom +",498,"Excellent","Rms","Median Rent"
"13329",1999-10-01,"1999 October","Total",405,"Excellent","Rms","Median Rent"
"13329",2000-10-01,"2000 October","Studio",250,"Fair (Use with Caution)","Rms","Median Rent"
"13329",2000-10-01,"2000 October","1 Bedroom",335,"Very good","Rms","Median Rent"
"13329",2000-10-01,"2000 October","2 Bedroom",415,"Excellent","Rms","Median Rent"
"13329",2000-10-01,"2000 October","3 Bedroom +",430,"Fair (Use with Caution)","Rms","Median Rent"
"13329",2000-10-01,"2000 October","Total",415,"Excellent","Rms","Median Rent"
"13329",2001-10-01,"2001 October","Studio",300,"Good","Rms","Median Rent"
"13329",2001-10-01,"2001 October","1 Bedroom",365,"Excellent","Rms","Median Rent"
"13329",2001-10-01,"2001 October","2 Bedroom",435,"Excellent","Rms","Median Rent"
"13329",2001-10-01,"2001 October","3 Bedroom +",490,"Good","Rms","Median Rent"
"13329",2001-10-01,"2001 October","Total",415,"Excellent","Rms","Median Rent"
"13329",2002-10-01,"2002 October","Studio",300,"Excellent","Rms","Median Rent"
"13329",2002-10-01,"2002 October","1 Bedroom",365,"Excellent","Rms","Median Rent"
"13329",2002-10-01,"2002 October","2 Bedroom",440,"Excellent","Rms","Median Rent"
"13329",2002-10-01,"2002 October","3 Bedroom +",513,"Very good","Rms","Median Rent"
"13329",2002-10-01,"2002 October","Total",430,"Excellent","Rms","Median Rent"
"13329",2003-10-01,"2003 October","Studio",300,"Good","Rms","Median Rent"
"13329",2003-10-01,"2003 October","1 Bedroom",365,"Excellent","Rms","Median Rent"
"13329",2003-10-01,"2003 October","2 Bedroom",450,"Excellent","Rms","Median Rent"
"13329",2003-10-01,"2003 October","3 Bedroom +",513,"Good","Rms","Median Rent"
"13329",2003-10-01,"2003 October","Total",435,"Excellent","Rms","Median Rent"
"13329",2004-10-01,"2004 October","Studio",320,"Very good","Rms","Median Rent"
"13329",2004-10-01,"2004 October","1 Bedroom",395,"Excellent","Rms","Median Rent"
"13329",2004-10-01,"2004 October","2 Bedroom",450,"Excellent","Rms","Median Rent"
"13329",2004-10-01,"2004 October","3 Bedroom +",513,"Excellent","Rms","Median Rent"
"13329",2004-10-01,"2004 October","Total",445,"Excellent","Rms","Median Rent"
"13329",2005-10-01,"2005 October","Studio",295,"Good","Rms","Median Rent"
"13329",2005-10-01,"2005 October","1 Bedroom",395,"Excellent","Rms","Median Rent"
"13329",2005-10-01,"2005 October","2 Bedroom",478,"Excellent","Rms","Median Rent"
"13329",2005-10-01,"2005 October","3 Bedroom +",513,"Excellent","Rms","Median Rent"
"13329",2005-10-01,"2005 October","Total",450,"Excellent","Rms","Median Rent"
"13329",2006-10-01,"2006 October","Studio",325,"Fair (Use with Caution)","Rms","Median Rent"
"13329",2006-10-01,"2006 October","1 Bedroom",400,"Excellent","Rms","Median Rent"
"13329",2006-10-01,"2006 October","2 Bedroom",478,"Excellent","Rms","Median Rent"
"13329",2006-10-01,"2006 October","3 Bedroom +",513,"Very good","Rms","Median Rent"
"13329",2006-10-01,"2006 October","Total",450,"Excellent","Rms","Median Rent"
"13329",2007-10-01,"2007 October","Studio",310,"Very good","Rms","Median Rent"
"13329",2007-10-01,"2007 October","1 Bedroom",425,"Excellent","Rms","Median Rent"
"13329",2007-10-01,"2007 October","2 Bedroom",540,"Very good","Rms","Median Rent"
"13329",2007-10-01,"2007 October","3 Bedroom +",400,"Fair (Use with Caution)","Rms","Median Rent"
"13329",2007-10-01,"2007 October","Total",480,"Excellent","Rms","Median Rent"
"13329",2008-10-01,"2008 October","Studio",255,"Excellent","Rms","Median Rent"
"13329",2008-10-01,"2008 October","1 Bedroom",400,"Excellent","Rms","Median Rent"
"13329",2008-10-01,"2008 October","2 Bedroom",500,"Excellent","Rms","Median Rent"
"13329",2008-10-01,"2008 October","3 Bedroom +",613,"Very good","Rms","Median Rent"
"13329",2008-10-01,"2008 October","Total",485,"Excellent","Rms","Median Rent"
"13329",2009-10-01,"2009 October","Studio",330,"Good","Rms","Median Rent"
"13329",2009-10-01,"2009 October","1 Bedroom",480,"Very good","Rms","Median Rent"
"13329",2009-10-01,"2009 October","2 Bedroom",550,"Excellent","Rms","Median Rent"
"13329",2009-10-01,"2009 October","3 Bedroom +",663,"Very good","Rms","Median Rent"
"13329",2009-10-01,"2009 October","Total",528,"Excellent","Rms","Median Rent"
"13329",2010-10-01,"2010 October","Studio",325,"Very good","Rms","Median Rent"
"13329",2010-10-01,"2010 October","1 Bedroom",450,"Excellent","Rms","Median Rent"
"13329",2010-10-01,"2010 October","2 Bedroom",550,"Excellent","Rms","Median Rent"
"13329",2010-10-01,"2010 October","3 Bedroom +",525,"Excellent","Rms","Median Rent"
"13329",2010-10-01,"2010 October","Total",525,"Excellent","Rms","Median Rent"
"13329",2011-10-01,"2011 October","Studio",350,"Very good","Rms","Median Rent"
"13329",2011-10-01,"2011 October","1 Bedroom",480,"Excellent","Rms","Median Rent"
"13329",2011-10-01,"2011 October","2 Bedroom",555,"Excellent","Rms","Median Rent"
"13329",2011-10-01,"2011 October","3 Bedroom +",675,"Very good","Rms","Median Rent"
"13329",2011-10-01,"2011 October","Total",545,"Excellent","Rms","Median Rent"
"13329",2012-10-01,"2012 October","Studio",350,"Very good","Rms","Median Rent"
"13329",2012-10-01,"2012 October","1 Bedroom",480,"Excellent","Rms","Median Rent"
