London — Starts (SAAR)  
January 1998 to March 2024
1998 January,"1,624",
1998 February,"2,572",
1998 March,"1,768",
1998 April,"1,798",
1998 May,"1,849",
1998 June,"2,011",
1998 July,"3,423",
1998 August,"2,733",
1998 September,"1,787",
1998 October,"2,035",
1998 November,"1,556",
1998 December,"1,349",
1999 January,"1,211",
1999 February,"1,220",
1999 March,"1,431",
1999 April,"1,254",
1999 May,"3,481",
1999 June,"1,683",
1999 July,"1,631",
1999 August,"1,567",
1999 September,"2,256",
1999 October,"1,670",
1999 November,"1,715",
1999 December,"1,995",
2000 January,"1,410",
2000 February,"3,052",
2000 March,"1,822",
2000 April,"1,827",
2000 May,"1,502",
2000 June,"1,573",
2000 July,"1,528",
2000 August,"1,232",
2000 September,"1,525",
2000 October,"2,410",
2000 November,"1,505",
2000 December,"1,314",
2001 January,"1,045",
2001 February,"1,157",
2001 March,"1,320",
2001 April,"2,009",
2001 May,"1,388",
2001 June,"1,536",
2001 July,"1,865",
2001 August,"1,564",
2001 September,"1,773",
2001 October,"1,737",
2001 November,"1,904",
2001 December,"1,801",
2002 January,"1,880",
2002 February,"2,176",
2002 March,"2,271",
2002 April,"2,375",
2002 May,"5,276",
2002 June,"2,756",
2002 July,"2,051",
2002 August,"2,773",
2002 September,"2,246",
2002 October,"2,287",
2002 November,"3,328",
2002 December,"1,726",
2003 January,"1,934",
2003 February,"5,659",
2003 March,"2,104",
2003 April,"3,941",
2003 May,"1,744",
2003 June,"2,190",
2003 July,"4,771",
2003 August,"4,437",
2003 September,"2,146",
2003 October,"3,016",
2003 November,"2,326",
2003 December,"2,180",
2004 January,"2,415",
2004 February,"2,849",
2004 March,"4,565",
2004 April,"2,624",
2004 May,"2,938",
2004 June,"4,205",
2004 July,"2,787",
2004 August,"2,808",
2004 September,"3,292",
2004 October,"2,724",
2004 November,"2,862",
2004 December,"2,785",
2005 January,"2,058",
2005 February,"3,018",
2005 March,"4,391",
2005 April,"2,815",
2005 May,"2,860",
2005 June,"2,443",
2005 July,"2,488",
2005 August,"1,996",
2005 September,"2,918",
2005 October,"2,844",
2005 November,"3,926",
2005 December,"5,094",
2006 January,"2,639",
2006 February,"7,223",
2006 March,"2,902",
2006 April,"2,965",
2006 May,"2,369",
2006 June,"3,268",
2006 July,"6,979",
2006 August,"2,484",
2006 September,"4,380",
2006 October,"2,680",
2006 November,"3,374",
2006 December,"3,010",
2007 January,"5,896",
2007 February,"2,292",
2007 March,"2,228",
2007 April,"2,753",
2007 May,"4,515",
2007 June,"4,494",
2007 July,"3,822",
2007 August,"2,111",
2007 September,"2,899",
2007 October,"2,302",
2007 November,"2,370",
2007 December,"2,206",
2008 January,"2,129",
2008 February,"2,536",
2008 March,"3,195",
2008 April,"1,315",
2008 May,"2,329",
2008 June,"6,087",
2008 July,"1,587",
2008 August,"3,574",
2008 September,"2,397",
2008 October,"1,288",
2008 November,"1,411",
2008 December,760,
2009 January,"3,190",
2009 February,477,
2009 March,600,
2009 April,"2,799",
2009 May,"1,131",
2009 June,"3,283",
2009 July,"1,370",
2009 August,"3,824",
2009 September,"1,457",
2009 October,"3,437",
2009 November,"1,878",
2009 December,"2,360",
2010 January,"1,827",
2010 February,"2,456",
2010 March,"2,434",
2010 April,"2,624",
2010 May,"5,966",
2010 June,"1,272",
2010 July,"1,964",
2010 August,"1,507",
2010 September,"1,425",
2010 October,"1,465",
2010 November,"1,334",
2010 December,"1,272",
2011 January,"3,415",
