Guelph — Starts (SAAR)  
January 1990 to March 2024
2007 January,809,
2007 February,977,
2007 March,937,
2007 April,"1,164",
2007 May,938,
2007 June,978,
2007 July,"1,377",
2007 August,931,
2007 September,690,
2007 October,823,
2007 November,877,
2007 December,732,
2008 January,"1,062",
2008 February,488,
2008 March,"1,331",
2008 April,"1,641",
2008 May,640,
2008 June,"1,341",
2008 July,608,
2008 August,663,
2008 September,"1,419",
2008 October,"1,914",
2008 November,"1,372",
2008 December,486,
2009 January,157,
2009 February,256,
2009 March,540,
2009 April,275,
2009 May,448,
2009 June,434,
2009 July,632,
2009 August,402,
2009 September,530,
2009 October,761,
2009 November,827,
2009 December,"1,620",
2010 January,974,
2010 February,"1,621",
2010 March,737,
2010 April,"1,431",
2010 May,"1,017",
2010 June,643,
2010 July,838,
2010 August,"1,105",
2010 September,806,
2010 October,"1,031",
2010 November,751,
2010 December,"1,355",
2011 January,"1,462",
2011 February,320,
2011 March,657,
2011 April,324,
2011 May,577,
2011 June,827,
2011 July,974,
2011 August,279,
2011 September,723,
2011 October,459,
2011 November,419,
2011 December,"2,050",
2012 January,643,
2012 February,611,
2012 March,407,
2012 April,610,
2012 May,690,
2012 June,539,
2012 July,"1,269",
2012 August,519,
2012 September,"2,262",
2012 October,225,
2012 November,458,
2012 December,524,
2013 January,560,
2013 February,"1,077",
2013 March,764,
2013 April,547,
2013 May,799,
2013 June,552,
2013 July,878,
2013 August,"2,646",
2013 September,835,
2013 October,649,
2013 November,"1,126",
2013 December,278,
2014 January,290,
2014 February,264,
2014 March,255,
2014 April,379,
2014 May,813,
2014 June,473,
2014 July,"4,440",
2014 August,"4,095",
2014 September,330,
2014 October,384,
2014 November,594,
2014 December,387,
2015 January,409,
2015 February,383,
2015 March,430,
2015 April,658,
2015 May,"1,642",
2015 June,975,
2015 July,"1,240",
2015 August,"3,142",
2015 September,780,
2015 October,"2,611",
2015 November,509,
2015 December,673,
2016 January,751,
2016 February,498,
2016 March,"1,156",
2016 April,"1,492",
2016 May,"2,723",
2016 June,"2,115",
2016 July,315,
2016 August,439,
2016 September,840,
2016 October,"1,331",
2016 November,772,
2016 December,465,
2017 January,436,
2017 February,"1,488",
2017 March,"1,523",
2017 April,"1,374",
2017 May,555,
2017 June,535,
2017 July,275,
2017 August,303,
2017 September,669,
2017 October,566,
2017 November,"3,259",
2017 December,"1,410",
2018 January,"2,459",
2018 February,551,
2018 March,865,
2018 April,665,
2018 May,201,
2018 June,"1,108",
2018 July,"1,079",
2018 August,"1,518",
2018 September,371,
2018 October,"1,391",
2018 November,"1,166",
2018 December,"2,056",
2019 January,435,
2019 February,"2,136",
2019 March,175,
2019 April,312,
2019 May,481,
2019 June,518,
2019 July,910,
2019 August,"2,623",
2019 September,"1,527",
2019 October,713,
2019 November,598,
2019 December,255,
2020 January,657,
2020 February,138,
2020 March,"1,440",
2020 April,237,
2020 May,293,
2020 June,251,
2020 July,217,
2020 August,181,
2020 September,248,
2020 October,"1,611",
2020 November,436,
2020 December,"1,389",
2021 January,252,
2021 February,846,
2021 March,323,
2021 April,"1,632",
2021 May,241,
2021 June,"2,142",
2021 July,"2,084",
2021 August,324,
2021 September,224,
2021 October,174,
2021 November,427,
2021 December,528,
2022 January,340,
2022 February,217,
2022 March,295,
2022 April,188,
2022 May,210,
2022 June,975,
2022 July,334,
2022 August,620,
2022 September,"1,561",
2022 October,303,
2022 November,584,
2022 December,215,
2023 January,191,
2023 February,"4,152",
2023 March,"3,102",
2023 April,62,
2023 May,132,
2023 June,"1,673",
2023 July,"2,306",
2023 August,182,
2023 September,"1,505",
2023 October,146,
2023 November,187,
2023 December,"1,746",
2024 January,27,
2024 February,"1,192",
2024 March,125,

Source,CMHC Starts and Completions Survey
