Kitchener - Cambridge - Waterloo — Historical Starts by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,73,8,110,12,203,
Feb 1990,53,50,6,0,109,
Mar 1990,75,24,76,120,295,
Apr 1990,139,18,0,171,328,
May 1990,204,82,137,30,453,
Jun 1990,100,56,28,639,823,
Jul 1990,55,38,6,68,167,
Aug 1990,47,26,49,37,159,
Sep 1990,31,36,0,0,67,
Oct 1990,54,30,16,50,150,
Nov 1990,91,4,102,0,197,
Dec 1990,12,18,0,0,30,
Jan 1991,14,14,4,2,34,
Feb 1991,14,30,137,0,181,
Mar 1991,7,8,0,2,17,
Apr 1991,43,26,0,48,117,
May 1991,75,24,25,3,127,
Jun 1991,107,22,89,9,227,
Jul 1991,140,80,78,0,298,
Aug 1991,111,62,33,61,267,
Sep 1991,61,44,226,4,335,
Oct 1991,25,6,8,68,107,
Nov 1991,44,22,118,14,198,
Dec 1991,28,18,145,32,223,
Jan 1992,52,18,115,0,185,
Feb 1992,18,10,16,102,146,
Mar 1992,42,22,7,16,87,
Apr 1992,51,26,12,125,214,
May 1992,88,38,26,0,152,
Jun 1992,111,40,38,0,189,
Jul 1992,151,56,8,36,251,
Aug 1992,82,20,0,0,102,
Sep 1992,117,46,8,84,255,
Oct 1992,118,16,178,0,312,
Nov 1992,125,26,7,30,188,
Dec 1992,87,32,0,40,159,
Jan 1993,44,4,112,0,160,
Feb 1993,112,0,6,0,118,
Mar 1993,48,22,50,3,123,
Apr 1993,122,26,65,0,213,
May 1993,102,13,4,2,121,
Jun 1993,84,7,0,0,91,
Jul 1993,122,18,15,3,158,
Aug 1993,89,8,10,0,107,
Sep 1993,68,8,82,0,158,
Oct 1993,98,2,0,0,100,
Nov 1993,85,14,43,6,148,
Dec 1993,75,10,84,39,208,
Jan 1994,53,4,10,0,67,
Feb 1994,39,16,8,41,104,
Mar 1994,34,18,26,0,78,
Apr 1994,123,28,0,0,151,
May 1994,111,12,9,0,132,
Jun 1994,102,12,0,0,114,
Jul 1994,128,10,18,0,156,
Aug 1994,195,92,35,27,349,
Sep 1994,28,10,32,0,70,
Oct 1994,239,40,15,0,294,
Nov 1994,128,26,14,0,168,
Dec 1994,45,14,5,0,64,
Jan 1995,40,2,43,18,103,
Feb 1995,62,24,40,0,126,
Mar 1995,28,2,0,0,30,
Apr 1995,26,12,4,0,42,
May 1995,60,10,7,0,77,
Jun 1995,93,20,0,0,113,
Jul 1995,55,6,10,0,71,
Aug 1995,82,10,36,0,128,
Sep 1995,59,12,10,0,81,
Oct 1995,125,30,5,0,160,
Nov 1995,89,6,15,0,110,
