Montréal — Historical Starts by Dwelling Type  
January 1998 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1998,186,40,19,129,374,
Feb 1998,227,30,24,112,393,
Mar 1998,447,86,71,191,795,
Apr 1998,793,134,159,512,"1,598",
May 1998,"1,061",128,106,278,"1,573",
Jun 1998,680,134,150,284,"1,248",
Jul 1998,496,48,26,142,712,
Aug 1998,330,52,44,232,658,
Sep 1998,360,38,46,132,576,
Oct 1998,441,48,42,286,817,
Nov 1998,437,82,69,306,894,
Dec 1998,465,58,70,445,"1,038",
Jan 1999,282,68,81,281,712,
Feb 1999,226,16,79,140,461,
Mar 1999,254,54,90,450,848,
Apr 1999,"1,125",122,81,425,"1,753",
May 1999,"1,071",84,99,328,"1,582",
Jun 1999,806,84,43,320,"1,253",
Jul 1999,645,48,19,190,902,
Aug 1999,333,24,50,167,574,
Sep 1999,565,68,56,729,"1,418",
Oct 1999,528,76,49,402,"1,055",
Nov 1999,526,50,85,346,"1,007",
Dec 1999,447,42,101,573,"1,163",
Jan 2000,290,20,18,176,504,
Feb 2000,262,30,76,291,659,
Mar 2000,798,66,52,295,"1,211",
Apr 2000,981,78,111,317,"1,487",
May 2000,983,85,185,301,"1,554",
Jun 2000,713,64,36,362,"1,175",
Jul 2000,536,44,41,460,"1,081",
Aug 2000,529,26,55,357,967,
Sep 2000,424,26,47,762,"1,259",
Oct 2000,410,50,53,528,"1,041",
Nov 2000,709,88,71,594,"1,462",
Dec 2000,429,20,25,231,705,
Jan 2001,299,36,13,202,550,
Feb 2001,459,36,33,376,904,
Mar 2001,639,48,113,312,"1,112",
Apr 2001,"1,347",138,93,441,"2,019",
May 2001,815,64,141,303,"1,323",
Jun 2001,631,46,14,511,"1,202",
Jul 2001,553,42,28,438,"1,061",
Aug 2001,441,20,13,250,724,
Sep 2001,543,26,88,246,903,
Oct 2001,503,57,37,463,"1,060",
Nov 2001,538,69,84,542,"1,233",
Dec 2001,660,53,27,850,"1,590",
Jan 2002,444,40,26,707,"1,217",
Feb 2002,678,52,46,457,"1,233",
Mar 2002,"1,138",76,129,354,"1,697",
Apr 2002,"1,591",74,134,837,"2,636",
May 2002,"1,246",142,54,510,"1,952",
Jun 2002,997,74,91,931,"2,093",
Jul 2002,729,32,17,702,"1,480",
Aug 2002,746,70,79,637,"1,532",
Sep 2002,880,62,80,876,"1,898",
Oct 2002,796,50,35,967,"1,848",
Nov 2002,904,100,107,812,"1,923",
Dec 2002,726,72,31,860,"1,689",
Jan 2003,456,24,21,"1,022","1,523",
Feb 2003,644,48,18,598,"1,308",
Mar 2003,948,84,75,335,"1,442",
Apr 2003,"1,492",154,70,921,"2,637",
May 2003,"1,130",116,53,"1,069","2,368",
Jun 2003,960,100,63,898,"2,021",
Jul 2003,965,80,33,978,"2,056",
Aug 2003,689,45,26,"1,565","2,325",
Sep 2003,991,98,67,"1,211","2,367",
Oct 2003,880,78,40,"1,448","2,446",
Nov 2003,994,84,24,"1,540","2,642",
Dec 2003,873,96,58,"1,128","2,155",
Jan 2004,385,104,16,867,"1,372",
Feb 2004,599,66,33,839,"1,537",
Mar 2004,"1,130",84,84,"1,487","2,785",
Apr 2004,"1,681",230,38,"1,931","3,880",
May 2004,"1,295",92,69,"1,988","3,444",
Jun 2004,"1,122",124,68,"1,271","2,585",
Jul 2004,947,66,34,"1,121","2,168",
Aug 2004,626,92,64,"1,495","2,277",
Sep 2004,917,96,70,"1,044","2,127",
Oct 2004,954,102,121,"1,205","2,382",
Nov 2004,904,100,138,"2,037","3,179",
Dec 2004,747,70,32,"1,324","2,173",
Jan 2005,352,40,50,832,"1,274",
Feb 2005,572,62,47,895,"1,576",
Mar 2005,940,124,68,613,"1,745",
Apr 2005,"1,238",172,94,"1,976","3,480",
May 2005,978,84,85,"1,118","2,265",
Jun 2005,885,90,90,"1,061","2,126",
