St. John's — Starts (SAAR)  
January 1990 to March 2024
1990 January,"1,100",
1990 February,901,
1990 March,"2,049",
1990 April,"1,148",
1990 May,"1,933",
1990 June,"1,640",
1990 July,"1,169",
1990 August,"1,287",
1990 September,993,
1990 October,"2,452",
1990 November,"2,292",
1990 December,"1,133",
1991 January,"1,183",
1991 February,768,
1991 March,723,
1991 April,900,
1991 May,"1,141",
1991 June,"1,561",
1991 July,"1,320",
1991 August,"1,082",
1991 September,982,
1991 October,"1,526",
1991 November,"1,113",
1991 December,"1,349",
1992 January,892,
1992 February,626,
1992 March,909,
1992 April,855,
1992 May,"1,336",
1992 June,923,
1992 July,"1,772",
1992 August,969,
1992 September,"1,198",
1992 October,"1,241",
1992 November,995,
1992 December,925,
1993 January,796,
1993 February,91,
1993 March,891,
1993 April,"1,319",
1993 May,"1,322",
1993 June,976,
1993 July,"1,442",
1993 August,"1,092",
1993 September,"1,173",
1993 October,"1,215",
1993 November,"1,296",
1993 December,"1,514",
1994 January,"1,121",
1994 February,648,
1994 March,274,
1994 April,"1,246",
1994 May,"2,296",
1994 June,"1,589",
1994 July,718,
1994 August,"1,593",
1994 September,"1,411",
1994 October,"1,270",
1994 November,"1,350",
1994 December,827,
1995 January,480,
1995 February,686,
1995 March,337,
1995 April,167,
1995 May,425,
1995 June,880,
1995 July,"1,075",
1995 August,"1,762",
1995 September,662,
1995 October,946,
1995 November,945,
1995 December,527,
1996 January,491,
1996 February,176,
1996 March,783,
1996 April,777,
1996 May,"1,419",
1996 June,"1,171",
1996 July,896,
1996 August,755,
1996 September,782,
1996 October,"1,199",
1996 November,"1,344",
1996 December,"2,214",
1997 January,"1,459",
1997 February,"1,012",
1997 March,471,
1997 April,513,
1997 May,"1,148",
1997 June,903,
1997 July,910,
1997 August,827,
1997 September,958,
1997 October,"1,079",
1997 November,"1,095",
1997 December,"1,046",
1998 January,919,
1998 February,280,
1998 March,"1,077",
1998 April,630,
1998 May,769,
1998 June,538,
1998 July,517,
1998 August,"1,387",
1998 September,999,
1998 October,664,
1998 November,530,
1998 December,813,
1999 January,539,
1999 February,317,
1999 March,"2,997",
1999 April,"1,046",
1999 May,643,
1999 June,755,
1999 July,673,
1999 August,"1,025",
1999 September,644,
1999 October,705,
