Ottawa — Starts (SAAR)  
January 1990 to March 2024
1990 January,"6,528",
1990 February,"7,510",
1990 March,"6,557",
1990 April,"7,425",
1990 May,"10,219",
1990 June,"4,693",
1990 July,"4,808",
1990 August,"3,837",
1990 September,"3,906",
1990 October,"3,327",
1990 November,"1,767",
1990 December,"2,875",
1991 January,"3,031",
1991 February,"1,462",
1991 March,"1,340",
1991 April,"3,862",
1991 May,"3,878",
1991 June,"6,847",
1991 July,"4,926",
1991 August,"8,181",
1991 September,"5,498",
1991 October,"3,944",
1991 November,"4,510",
1991 December,"4,795",
1992 January,"3,650",
1992 February,"7,846",
1992 March,"4,151",
1992 April,"8,209",
1992 May,"4,915",
1992 June,"5,763",
1992 July,"7,227",
1992 August,"5,971",
1992 September,"3,886",
1992 October,"5,103",
1992 November,"7,702",
1992 December,"5,680",
1993 January,"3,712",
1993 February,"2,896",
1993 March,"4,413",
1993 April,"4,142",
1993 May,"4,297",
1993 June,"3,960",
1993 July,"5,623",
1993 August,"4,716",
1993 September,"5,268",
1993 October,"4,854",
1993 November,"4,145",
1993 December,"6,073",
1994 January,"2,949",
1994 February,"3,343",
1994 March,"3,285",
1994 April,"4,688",
1994 May,"5,183",
1994 June,"5,564",
1994 July,"5,792",
1994 August,"3,482",
1994 September,"3,779",
1994 October,"3,928",
1994 November,"3,749",
1994 December,"1,841",
1995 January,"1,125",
1995 February,977,
1995 March,"1,380",
1995 April,"3,292",
1995 May,"1,282",
1995 June,"3,107",
1995 July,"1,872",
1995 August,"1,897",
1995 September,"4,949",
1995 October,"2,034",
1995 November,"2,206",
1995 December,"2,078",
1996 January,"1,380",
1996 February,"2,032",
1996 March,"2,126",
1996 April,"3,082",
1996 May,"2,500",
1996 June,"2,829",
1996 July,"3,705",
1996 August,"4,488",
1996 September,"3,584",
1996 October,"2,413",
1996 November,"3,660",
1996 December,"4,680",
1997 January,"3,769",
1997 February,"2,791",
1997 March,"2,497",
1997 April,"3,650",
1997 May,"4,467",
1997 June,"3,181",
1997 July,"3,771",
1997 August,"3,980",
1997 September,"3,961",
1997 October,"3,427",
1997 November,"3,684",
1997 December,"3,036",
1998 January,"1,890",
1998 February,"2,105",
1998 March,"2,494",
1998 April,"2,957",
1998 May,"4,697",
1998 June,"3,872",
1998 July,"3,609",
1998 August,"5,042",
1998 September,"3,383",
1998 October,"4,449",
1998 November,"4,828",
1998 December,"3,161",
1999 January,"3,555",
1999 February,"3,508",
1999 March,"4,012",
1999 April,"4,251",
1999 May,"3,974",
1999 June,"4,178",
1999 July,"5,381",
1999 August,"4,953",
1999 September,"5,265",
1999 October,"4,143",
1999 November,"3,135",
1999 December,"6,791",
2000 January,"3,968",
2000 February,"3,868",
2000 March,"8,128",
2000 April,"5,101",
2000 May,"5,641",
2000 June,"5,510",
2000 July,"5,758",
2000 August,"5,207",
2000 September,"5,912",
2000 October,"8,146",
2000 November,"6,294",
2000 December,"6,006",
2001 January,"6,575",
2001 February,"8,383",
2001 March,"10,078",
2001 April,"8,007",
2001 May,"5,414",
2001 June,"6,384",
2001 July,"5,376",
2001 August,"6,686",
2001 September,"6,523",
2001 October,"5,885",
2001 November,"4,163",
2001 December,"4,130",
2002 January,"7,969",
2002 February,"5,892",
2002 March,"10,130",
2002 April,"8,026",
2002 May,"12,711",
2002 June,"5,635",
2002 July,"6,351",
2002 August,"8,660",
2002 September,"6,202",
2002 October,"9,101",
2002 November,"6,071",
2002 December,"6,743",
2003 January,"5,272",
2003 February,"4,857",
