Hamilton — Historical Starts by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,0,0,171,96,267,
Feb 1990,0,0,51,0,51,
Mar 1990,0,4,16,0,20,
Apr 1990,0,0,0,44,44,
May 1990,18,2,148,96,264,
Jun 1990,14,0,9,22,45,
Jul 1990,0,0,0,0,0,
Aug 1990,0,0,5,0,5,
Sep 1990,0,0,68,0,68,
Oct 1990,0,0,84,0,84,
Nov 1990,0,0,16,0,16,
Dec 1990,0,0,0,0,0,
Jan 1991,0,0,17,0,17,
Feb 1991,0,0,54,0,54,
Mar 1991,0,0,18,0,18,
Apr 1991,1,0,0,0,1,
May 1991,21,0,139,0,160,
Jun 1991,0,0,55,67,122,
Jul 1991,0,0,45,0,45,
Aug 1991,0,0,18,290,308,
Sep 1991,0,0,0,72,72,
Oct 1991,0,0,0,0,0,
Nov 1991,0,0,7,0,7,
Dec 1991,0,0,32,0,32,
Jan 1992,0,0,0,0,0,
Feb 1992,0,0,4,0,4,
Mar 1992,0,0,8,72,80,
Apr 1992,0,0,28,0,28,
May 1992,0,0,0,0,0,
Jun 1992,0,0,0,0,0,
Jul 1992,0,0,0,36,36,
Aug 1992,0,0,0,0,0,
Sep 1992,0,0,75,0,75,
Oct 1992,18,0,7,0,25,
Nov 1992,0,0,14,0,14,
Dec 1992,0,0,0,0,0,
Jan 1993,0,0,0,0,0,
Feb 1993,0,0,0,0,0,
Mar 1993,0,0,0,0,0,
Apr 1993,0,0,35,0,35,
May 1993,0,0,0,0,0,
Jun 1993,0,0,4,0,4,
Jul 1993,0,0,8,0,8,
Aug 1993,0,0,76,0,76,
Sep 1993,0,0,37,0,37,
Oct 1993,0,0,28,0,28,
Nov 1993,0,0,23,0,23,
Dec 1993,3,2,67,0,72,
Jan 1994,0,0,42,0,42,
Feb 1994,0,0,0,0,0,
Mar 1994,0,0,0,0,0,
Apr 1994,0,0,25,0,25,
May 1994,0,0,20,0,20,
Jun 1994,1,2,0,0,3,
Jul 1994,8,2,57,0,67,
Aug 1994,0,0,6,0,6,
Sep 1994,5,0,95,0,100,
Oct 1994,1,14,169,0,184,
Nov 1994,5,0,53,0,58,
Dec 1994,0,0,36,0,36,
Jan 1995,19,0,10,30,59,
