Ottawa — Historical Starts by Dwelling Type  
January 1990 to March 2024 Condo
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,0,0,0,0,0,
Feb 1990,0,0,5,22,27,
Mar 1990,0,0,0,0,0,
Apr 1990,0,0,0,0,0,
May 1990,0,0,11,349,360,
Jun 1990,0,0,6,0,6,
Jul 1990,0,0,90,0,90,
Aug 1990,0,0,0,0,0,
Sep 1990,0,0,84,0,84,
Oct 1990,0,0,0,0,0,
Nov 1990,0,0,16,0,16,
Dec 1990,0,0,20,0,20,
Jan 1991,0,0,0,0,0,
Feb 1991,0,0,0,0,0,
Mar 1991,0,0,0,0,0,
Apr 1991,0,0,0,0,0,
May 1991,0,0,24,0,24,
Jun 1991,0,0,21,0,21,
Jul 1991,0,0,0,0,0,
Aug 1991,0,0,0,0,0,
Sep 1991,0,0,4,0,4,
Oct 1991,0,0,0,0,0,
Nov 1991,0,0,0,0,0,
Dec 1991,0,0,41,0,41,
Jan 1992,0,0,7,0,7,
Feb 1992,0,0,0,28,28,
Mar 1992,0,0,0,0,0,
Apr 1992,0,0,0,52,52,
May 1992,0,0,11,0,11,
Jun 1992,0,0,0,25,25,
Jul 1992,0,0,48,0,48,
Aug 1992,0,0,0,187,187,
Sep 1992,0,0,17,0,17,
Oct 1992,0,0,77,0,77,
Nov 1992,0,0,0,0,0,
Dec 1992,0,0,0,0,0,
Jan 1993,0,0,0,0,0,
Feb 1993,0,0,0,0,0,
Mar 1993,0,0,0,0,0,
Apr 1993,0,0,0,36,36,
May 1993,0,0,0,0,0,
Jun 1993,0,0,0,0,0,
Jul 1993,0,0,0,0,0,
Aug 1993,0,0,0,0,0,
Sep 1993,0,0,0,0,0,
Oct 1993,0,0,0,32,32,
Nov 1993,0,0,0,14,14,
Dec 1993,0,0,0,0,0,
Jan 1994,0,0,0,0,0,
Feb 1994,0,0,0,0,0,
Mar 1994,0,0,0,0,0,
Apr 1994,0,0,0,0,0,
May 1994,0,0,0,24,24,
Jun 1994,0,0,0,0,0,
Jul 1994,0,0,0,40,40,
Aug 1994,0,0,0,0,0,
Sep 1994,0,0,10,0,10,
Oct 1994,0,0,0,0,0,
Nov 1994,0,0,0,52,52,
Dec 1994,0,0,8,0,8,
Jan 1995,0,0,0,0,0,
Feb 1995,0,0,0,0,0,
Mar 1995,0,0,0,0,0,
Apr 1995,0,0,0,20,20,
May 1995,0,0,0,0,0,
Jun 1995,0,0,0,20,20,
Jul 1995,0,0,0,0,0,
Aug 1995,0,0,0,10,10,
Sep 1995,0,0,0,60,60,
Oct 1995,0,0,0,0,0,
Nov 1995,0,0,0,10,10,
Dec 1995,0,0,0,0,0,
Jan 1996,0,0,0,0,0,
Feb 1996,0,0,0,10,10,
Mar 1996,0,0,0,0,0,
Apr 1996,0,0,0,28,28,
May 1996,0,0,0,0,0,
Jun 1996,0,0,0,0,0,
Jul 1996,0,0,0,0,0,
Aug 1996,0,0,8,0,8,
Sep 1996,0,0,0,54,54,
Oct 1996,0,0,0,0,0,
Nov 1996,0,0,0,14,14,
Dec 1996,0,0,14,28,42,
Jan 1997,0,0,3,31,34,
Feb 1997,0,0,0,0,0,
Mar 1997,0,0,0,0,0,
Apr 1997,0,0,0,0,0,
May 1997,0,0,10,16,26,
Jun 1997,0,0,0,0,0,
Jul 1997,0,0,8,40,48,
Aug 1997,0,0,6,0,6,
Sep 1997,0,0,0,8,8,
Oct 1997,0,0,0,0,0,
Nov 1997,0,0,10,0,10,
Dec 1997,0,0,0,0,0,
Jan 1998,0,0,0,0,0,
Feb 1998,0,0,0,0,0,
Mar 1998,0,0,0,0,0,
Apr 1998,0,0,0,0,0,
May 1998,0,0,0,0,0,
Jun 1998,0,0,0,0,0,
Jul 1998,0,0,0,0,0,
Aug 1998,0,0,0,0,0,
Sep 1998,0,0,0,0,0,
Oct 1998,0,0,0,0,0,
Nov 1998,0,0,0,0,0,
Dec 1998,0,0,8,0,8,
Jan 1999,0,0,0,66,66,
Feb 1999,0,0,0,10,10,
Mar 1999,0,0,0,12,12,
Apr 1999,0,0,0,26,26,
May 1999,0,0,0,12,12,
Jun 1999,0,0,0,0,0,
Jul 1999,0,0,0,0,0,
Aug 1999,0,0,0,0,0,
Sep 1999,0,0,0,0,0,
Oct 1999,0,0,0,0,0,
Nov 1999,0,0,0,0,0,
Dec 1999,0,0,12,0,12,
Jan 2000,0,0,0,0,0,
Feb 2000,0,0,0,0,0,
Mar 2000,0,0,0,0,0,
Apr 2000,0,0,0,0,0,
May 2000,0,0,0,0,0,
Jun 2000,0,0,0,0,0,
Jul 2000,0,0,0,0,0,
Aug 2000,0,0,0,0,0,
Sep 2000,0,0,0,18,18,
Oct 2000,0,0,0,12,12,
Nov 2000,0,0,0,0,0,
Dec 2000,0,0,0,0,0,
Jan 2001,0,0,0,0,0,
Feb 2001,0,0,0,49,49,
Mar 2001,0,0,0,20,20,
Apr 2001,0,0,0,71,71,
May 2001,0,0,16,20,36,
Jun 2001,0,0,73,48,121,
Jul 2001,0,0,0,24,24,
Aug 2001,0,0,6,0,6,
Sep 2001,0,0,32,24,56,
Oct 2001,0,0,0,0,0,
Nov 2001,0,0,0,29,29,
Dec 2001,0,0,0,0,0,
Jan 2002,0,0,14,0,14,
Feb 2002,0,0,0,24,24,
Mar 2002,0,0,0,0,0,
Apr 2002,0,0,0,143,143,
May 2002,0,0,0,326,326,
Jun 2002,0,0,0,0,0,
Jul 2002,0,0,0,0,0,
Aug 2002,0,0,0,0,0,
Sep 2002,0,0,0,0,0,
Oct 2002,0,0,0,0,0,
Nov 2002,0,0,0,18,18,
Dec 2002,0,0,0,236,236,
Jan 2003,0,0,42,0,42,
Feb 2003,0,0,0,15,15,
Mar 2003,0,0,0,147,147,
Apr 2003,0,0,0,165,165,
May 2003,0,0,0,0,0,
Jun 2003,0,0,0,70,70,
Jul 2003,0,0,0,0,0,
Aug 2003,0,0,0,0,0,
Sep 2003,0,0,0,0,0,
Oct 2003,0,0,0,114,114,
Nov 2003,0,0,0,0,0,
Dec 2003,0,0,0,0,0,
Jan 2004,0,0,16,186,202,
Feb 2004,0,0,23,79,102,
Mar 2004,0,0,36,12,48,
Apr 2004,0,0,11,165,176,
May 2004,0,0,13,16,29,
Jun 2004,0,0,15,0,15,
Jul 2004,0,2,83,51,136,
Aug 2004,0,0,46,231,277,
Sep 2004,0,2,34,79,115,
Oct 2004,0,0,57,136,193,
Nov 2004,0,0,21,94,115,
Dec 2004,0,0,45,0,45,
Jan 2005,0,0,36,199,235,
Feb 2005,0,0,76,0,76,
Mar 2005,0,2,19,12,33,
Apr 2005,0,0,0,145,145,
May 2005,0,0,12,0,12,
Jun 2005,0,0,38,105,143,
Jul 2005,0,0,51,0,51,
Aug 2005,0,0,20,22,42,
Sep 2005,0,0,0,26,26,
Oct 2005,0,2,22,11,35,
Nov 2005,0,0,0,102,102,
Dec 2005,0,0,12,12,24,
Jan 2006,0,0,68,0,68,
Feb 2006,0,0,32,58,90,
Mar 2006,0,0,28,70,98,
Apr 2006,0,0,0,35,35,
May 2006,0,0,24,50,74,
Jun 2006,0,0,0,59,59,
Jul 2006,0,0,26,416,442,
Aug 2006,0,0,0,198,198,
Sep 2006,0,0,0,24,24,
Oct 2006,0,0,0,40,40,
Nov 2006,0,0,8,73,81,
Dec 2006,0,0,3,160,163,
Jan 2007,0,0,0,135,135,
Feb 2007,0,0,0,23,23,
Mar 2007,0,0,12,12,24,
Apr 2007,0,0,0,36,36,
May 2007,0,0,39,52,91,
Jun 2007,0,0,16,155,171,
Jul 2007,0,0,0,107,107,
Aug 2007,0,0,16,258,274,
Sep 2007,0,0,0,48,48,
Oct 2007,0,0,16,136,152,
Nov 2007,0,0,0,74,74,
Dec 2007,0,0,0,21,21,
Jan 2008,0,0,0,249,249,
Feb 2008,0,0,0,56,56,
Mar 2008,0,0,10,84,94,
Apr 2008,0,0,0,184,184,
May 2008,0,0,0,112,112,
Jun 2008,0,0,0,48,48,
Jul 2008,0,0,0,36,36,
Aug 2008,0,0,0,132,132,
Sep 2008,0,0,0,134,134,
Oct 2008,0,0,50,301,351,
Nov 2008,0,0,0,74,74,
Dec 2008,0,0,0,91,91,
Jan 2009,0,0,0,213,213,
Feb 2009,0,0,0,0,0,
Mar 2009,0,0,0,134,134,
Apr 2009,0,0,0,24,24,
May 2009,0,0,0,13,13,
Jun 2009,0,0,0,56,56,
Jul 2009,0,0,0,44,44,
Aug 2009,0,0,0,0,0,
Sep 2009,0,0,0,28,28,
Oct 2009,0,0,0,171,171,
Nov 2009,0,0,12,50,62,
Dec 2009,0,0,0,194,194,
Jan 2010,0,0,0,24,24,
Feb 2010,0,0,0,34,34,
Mar 2010,0,0,0,82,82,
Apr 2010,0,0,0,72,72,
May 2010,0,0,16,120,136,
Jun 2010,0,0,0,16,16,
Jul 2010,0,0,0,294,294,
Aug 2010,0,0,0,305,305,
Sep 2010,0,0,0,153,153,
Oct 2010,0,0,0,0,0,
Nov 2010,0,0,3,347,350,
Dec 2010,0,0,8,108,116,
Jan 2011,0,0,0,46,46,
Feb 2011,0,0,0,82,82,
Mar 2011,0,0,0,223,223,
Apr 2011,0,0,0,16,16,
May 2011,0,0,0,12,12,
Jun 2011,0,0,0,135,135,
Jul 2011,0,0,0,0,0,
Aug 2011,0,0,0,187,187,
Sep 2011,0,0,0,200,200,
Oct 2011,0,0,0,320,320,
Nov 2011,0,0,0,91,91,
Dec 2011,0,0,0,73,73,
Jan 2012,0,0,0,214,214,
Feb 2012,0,0,0,40,40,
Mar 2012,0,0,0,125,125,
Apr 2012,0,0,7,119,126,
May 2012,0,0,0,"1,236","1,236",
Jun 2012,0,0,0,300,300,
Jul 2012,0,0,0,62,62,
Aug 2012,0,0,0,35,35,
Sep 2012,0,0,0,54,54,
Oct 2012,0,0,0,56,56,
Nov 2012,0,0,0,52,52,
Dec 2012,0,0,0,24,24,
Jan 2013,0,0,0,303,303,
Feb 2013,0,0,0,20,20,
Mar 2013,0,0,0,325,325,
Apr 2013,0,0,0,298,298,
May 2013,0,0,0,36,36,
Jun 2013,0,0,5,296,301,
Jul 2013,0,0,0,298,298,
Aug 2013,0,0,0,89,89,
Sep 2013,0,0,0,397,397,
Oct 2013,0,0,3,190,193,
Nov 2013,0,0,0,0,0,
Dec 2013,0,0,0,84,84,
Jan 2014,0,0,0,8,8,
Feb 2014,0,0,0,0,0,
Mar 2014,0,0,0,235,235,
Apr 2014,0,0,0,18,18,
May 2014,0,0,4,407,411,
Jun 2014,0,0,0,200,200,
Jul 2014,0,0,0,60,60,
Aug 2014,0,0,0,85,85,
Sep 2014,0,0,0,104,104,
Oct 2014,0,0,0,60,60,
Nov 2014,0,0,0,124,124,
Dec 2014,0,0,0,117,117,
Jan 2015,0,0,0,42,42,
Feb 2015,0,0,0,39,39,
Mar 2015,0,0,0,19,19,
Apr 2015,0,0,0,190,190,
May 2015,0,0,0,24,24,
Jun 2015,0,0,0,306,306,
Jul 2015,0,0,0,68,68,
Aug 2015,0,0,0,40,40,
Sep 2015,0,0,0,36,36,
Oct 2015,0,0,0,12,12,
Nov 2015,0,0,8,0,8,
Dec 2015,0,0,0,16,16,
Jan 2016,0,0,12,184,196,
Feb 2016,0,0,0,28,28,
Mar 2016,0,0,0,0,0,
Apr 2016,0,0,0,19,19,
May 2016,0,0,12,101,113,
Jun 2016,0,0,0,12,12,
Jul 2016,0,0,8,45,53,
Aug 2016,0,0,8,16,24,
Sep 2016,0,0,0,24,24,
Oct 2016,0,0,12,135,147,
Nov 2016,0,0,8,19,27,
Dec 2016,0,0,0,36,36,
Jan 2017,0,0,0,332,332,
Feb 2017,0,0,0,245,245,
Mar 2017,0,0,0,0,0,
Apr 2017,0,0,0,24,24,
May 2017,0,0,0,66,66,
Jun 2017,0,0,0,50,50,
Jul 2017,0,0,0,36,36,
Aug 2017,0,0,0,145,145,
Sep 2017,0,0,0,160,160,
Oct 2017,0,0,0,0,0,
Nov 2017,0,0,28,373,401,
Dec 2017,0,0,22,0,22,
Jan 2018,0,0,0,14,14,
Feb 2018,0,0,0,0,0,
Mar 2018,0,0,0,26,26,
Apr 2018,0,0,0,30,30,
May 2018,0,0,0,36,36,
Jun 2018,0,0,0,98,98,
Jul 2018,0,0,0,0,0,
Aug 2018,0,0,0,287,287,
Sep 2018,0,0,0,50,50,
Oct 2018,0,0,0,66,66,
Nov 2018,0,0,0,165,165,
Dec 2018,0,0,0,126,126,
Jan 2019,0,0,0,12,12,
Feb 2019,0,0,0,279,279,
Mar 2019,0,0,0,90,90,
Apr 2019,0,0,0,52,52,
May 2019,0,0,0,32,32,
Jun 2019,0,0,0,251,251,
Jul 2019,1,0,0,12,13,
Aug 2019,0,0,0,46,46,
Sep 2019,0,0,12,0,12,
Oct 2019,0,0,0,16,16,
Nov 2019,0,0,0,184,184,
Dec 2019,0,0,5,34,39,
Jan 2020,0,0,0,159,159,
Feb 2020,0,0,0,313,313,
Mar 2020,0,0,0,80,80,
Apr 2020,0,0,0,242,242,
May 2020,0,0,0,65,65,
Jun 2020,0,0,48,42,90,
Jul 2020,1,0,0,84,85,
Aug 2020,0,0,0,752,752,
Sep 2020,0,0,12,427,439,
Oct 2020,0,0,0,231,231,
Nov 2020,0,0,0,82,82,
Dec 2020,0,0,5,372,377,
Jan 2021,0,0,0,213,213,
Feb 2021,0,0,0,205,205,
Mar 2021,0,0,0,302,302,
Apr 2021,0,0,0,290,290,
May 2021,0,0,0,324,324,
Jun 2021,0,0,0,32,32,
Jul 2021,0,0,0,91,91,
Aug 2021,0,0,0,248,248,
Sep 2021,0,0,10,36,46,
Oct 2021,1,0,4,420,425,
Nov 2021,0,0,0,502,502,
Dec 2021,0,0,0,24,24,
Jan 2022,0,0,0,101,101,
Feb 2022,0,0,0,12,12,
Mar 2022,0,0,0,353,353,
Apr 2022,0,0,3,240,243,
May 2022,0,0,0,73,73,
Jun 2022,0,0,0,95,95,
Jul 2022,0,0,0,337,337,
Aug 2022,0,0,0,566,566,
Sep 2022,0,0,0,744,744,
Oct 2022,1,0,7,278,286,
Nov 2022,0,0,0,24,24,
Dec 2022,0,0,0,57,57,
Jan 2023,0,0,0,0,0,
Feb 2023,0,0,0,353,353,
Mar 2023,0,0,0,306,306,
Apr 2023,0,0,0,272,272,
May 2023,0,0,0,6,6,
Jun 2023,0,0,0,0,0,
Jul 2023,0,0,0,108,108,
Aug 2023,0,0,0,411,411,
Sep 2023,0,0,0,798,798,
Oct 2023,0,0,0,686,686,
Nov 2023,0,0,0,8,8,
Dec 2023,0,0,0,38,38,
Jan 2024,0,0,0,78,78,
Feb 2024,0,0,0,12,12,
Mar 2024,0,0,0,24,24,

Source,CMHC Starts and Completions Survey
