Calgary — Starts (SAAR)  
January 1990 to March 2024
1999 March,"9,137",
1999 April,"10,015",
1999 May,"7,355",
1999 June,"11,846",
1999 July,"10,890",
1999 August,"11,453",
1999 September,"9,770",
1999 October,"12,508",
1999 November,"10,574",
1999 December,"10,707",
2000 January,"10,688",
2000 February,"10,156",
2000 March,"10,890",
2000 April,"12,193",
2000 May,"10,823",
2000 June,"9,858",
2000 July,"10,630",
2000 August,"10,507",
2000 September,"10,873",
2000 October,"12,674",
2000 November,"12,851",
2000 December,"11,365",
2001 January,"9,674",
2001 February,"9,159",
2001 March,"9,999",
2001 April,"10,702",
2001 May,"12,008",
2001 June,"11,440",
2001 July,"11,784",
2001 August,"10,983",
2001 September,"11,187",
2001 October,"13,546",
2001 November,"12,711",
2001 December,"12,814",
2002 January,"13,638",
2002 February,"13,324",
2002 March,"10,891",
2002 April,"14,036",
2002 May,"14,295",
2002 June,"16,809",
2002 July,"9,073",
2002 August,"19,626",
2002 September,"15,713",
2002 October,"16,606",
2002 November,"16,144",
2002 December,"11,902",
2003 January,"11,528",
2003 February,"22,721",
2003 March,"16,463",
2003 April,"15,484",
2003 May,"12,271",
2003 June,"12,404",
2003 July,"12,388",
2003 August,"11,105",
2003 September,"12,521",
2003 October,"10,779",
2003 November,"11,843",
2003 December,"15,012",
2004 January,"11,013",
2004 February,"16,443",
2004 March,"16,024",
2004 April,"11,249",
2004 May,"9,460",
2004 June,"20,991",
2004 July,"12,066",
2004 August,"12,867",
2004 September,"13,408",
2004 October,"15,903",
2004 November,"12,847",
2004 December,"16,409",
2005 January,"11,655",
2005 February,"13,858",
2005 March,"12,404",
2005 April,"13,762",
2005 May,"15,671",
2005 June,"10,182",
2005 July,"14,296",
2005 August,"11,441",
2005 September,"19,830",
2005 October,"14,976",
2005 November,"13,398",
2005 December,"12,397",
2006 January,"15,107",
2006 February,"15,038",
2006 March,"21,863",
2006 April,"14,327",
2006 May,"22,282",
2006 June,"21,761",
2006 July,"15,646",
2006 August,"17,620",
2006 September,"12,167",
2006 October,"11,578",
2006 November,"17,984",
2006 December,"19,286",
2007 January,"11,300",
2007 February,"10,158",
2007 March,"16,143",
2007 April,"15,935",
2007 May,"18,315",
2007 June,"12,074",
2007 July,"11,566",
2007 August,"17,342",
2007 September,"16,457",
2007 October,"15,377",
2007 November,"9,164",
2007 December,"7,878",
2008 January,"9,709",
2008 February,"11,295",
2008 March,"37,063",
2008 April,"13,536",
2008 May,"16,944",
2008 June,"6,492",
2008 July,"9,624",
2008 August,"6,890",
2008 September,"6,844",
2008 October,"6,999",
2008 November,"6,751",
2008 December,"5,227",
2009 January,"3,674",
2009 February,"2,941",
2009 March,"3,928",
2009 April,"3,788",
2009 May,"5,013",
2009 June,"4,816",
2009 July,"7,919",
2009 August,"6,293",
2009 September,"9,901",
2009 October,"8,693",
2009 November,"9,671",
2009 December,"8,416",
2010 January,"7,870",
2010 February,"10,131",
2010 March,"11,996",
2010 April,"10,609",
2010 May,"9,072",
2010 June,"7,667",
2010 July,"12,550",
2010 August,"10,075",
2010 September,"9,641",
2010 October,"9,584",
2010 November,"6,556",
2010 December,"6,054",
2011 January,"7,398",
2011 February,"8,130",
2011 March,"5,287",
2011 April,"6,313",
2011 May,"7,604",
2011 June,"8,214",
2011 July,"6,808",
2011 August,"14,631",
2011 September,"9,812",
2011 October,"12,178",
2011 November,"13,277",
2011 December,"11,860",
2012 January,"10,637",
2012 February,"16,573",
2012 March,"13,675",
2012 April,"19,891",
2012 May,"10,692",
2012 June,"13,780",
2012 July,"9,764",
2012 August,"12,158",
2012 September,"12,191",
2012 October,"12,408",
2012 November,"11,746",
2012 December,"10,639",
2013 January,"10,166",
2013 February,"10,826",
2013 March,"10,924",
2013 April,"12,823",
2013 May,"12,563",
2013 June,"10,591",
2013 July,"15,722",
2013 August,"11,384",
2013 September,"10,841",
2013 October,"14,474",
2013 November,"20,041",
2013 December,"10,882",
2014 January,"17,339",
2014 February,"15,164",
2014 March,"21,125",
2014 April,"18,542",
2014 May,"12,374",
2014 June,"28,479",
2014 July,"15,459",
2014 August,"19,063",
2014 September,"18,245",
2014 October,"17,057",
2014 November,"12,404",
2014 December,"10,046",
2015 January,"10,083",
2015 February,"9,573",
2015 March,"20,901",
2015 April,"9,089",
2015 May,"12,846",
2015 June,"19,131",
2015 July,"8,892",
2015 August,"13,347",
2015 September,"15,245",
2015 October,"12,898",
2015 November,"16,026",
2015 December,"9,090",
2016 January,"7,506",
2016 February,"7,372",
2016 March,"5,275",
2016 April,"9,935",
2016 May,"7,929",
2016 June,"9,533",
2016 July,"12,766",
2016 August,"8,597",
2016 September,"13,846",
2016 October,"7,418",
2016 November,"8,519",
2016 December,"11,862",
2017 January,"5,700",
2017 February,"6,678",
2017 March,"14,742",
2017 April,"13,026",
2017 May,"11,443",
2017 June,"16,054",
2017 July,"13,432",
2017 August,"9,329",
2017 September,"10,057",
2017 October,"11,410",
2017 November,"17,634",
2017 December,"8,516",
2018 January,"8,685",
2018 February,"7,496",
2018 March,"10,575",
2018 April,"14,682",
2018 May,"19,679",
2018 June,"12,397",
2018 July,"12,017",
2018 August,"12,851",
2018 September,"9,479",
2018 October,"8,224",
2018 November,"9,680",
2018 December,"6,395",
2019 January,"9,109",
2019 February,"7,775",
2019 March,"6,946",
2019 April,"11,219",
2019 May,"9,435",
2019 June,"13,010",
2019 July,"8,245",
2019 August,"12,342",
2019 September,"18,170",
2019 October,"9,782",
2019 November,"11,141",
2019 December,"25,520",
2020 January,"8,462",
2020 February,"8,511",
2020 March,"12,542",
2020 April,"6,548",
2020 May,"8,384",
2020 June,"4,883",
2020 July,"8,795",
2020 August,"8,683",
2020 September,"12,003",
2020 October,"11,759",
2020 November,"11,222",
2020 December,"10,089",
2021 January,"14,609",
2021 February,"8,600",
2021 March,"13,846",
2021 April,"14,753",
2021 May,"18,472",
2021 June,"13,552",
2021 July,"16,595",
2021 August,"12,980",
2021 September,"11,673",
2021 October,"14,797",
2021 November,"26,119",
2021 December,"13,922",
2022 January,"7,645",
2022 February,"14,923",
2022 March,"16,698",
2022 April,"17,189",
2022 May,"20,702",
2022 June,"22,034",
2022 July,"22,184",
2022 August,"13,916",
2022 September,"19,444",
2022 October,"19,857",
2022 November,"19,996",
2022 December,"13,052",
2023 January,"16,622",
2023 February,"15,859",
2023 March,"14,244",
2023 April,"13,235",
2023 May,"24,447",
2023 June,"14,316",
2023 July,"19,026",
2023 August,"19,924",
2023 September,"32,187",
2023 October,"25,040",
2023 November,"21,627",
2023 December,"18,094",
2024 January,"25,018",
2024 February,"21,551",
2024 March,"21,980",

Source,CMHC Starts and Completions Survey
