Moncton — Starts (SAAR)  
January 1990 to March 2024
2007 January,"1,341",
2007 February,575,
2007 March,986,
2007 April,"1,126",
2007 May,"1,895",
2007 June,"1,243",
2007 July,"2,479",
2007 August,"1,938",
2007 September,"1,932",
2007 October,"1,062",
2007 November,"1,410",
2007 December,"1,324",
2008 January,891,
2008 February,761,
2008 March,561,
2008 April,"1,034",
2008 May,"2,741",
2008 June,"2,005",
2008 July,"1,762",
2008 August,"1,228",
2008 September,"1,272",
2008 October,"2,399",
2008 November,"1,017",
2008 December,518,
2009 January,610,
2009 February,468,
2009 March,433,
2009 April,521,
2009 May,"1,713",
2009 June,932,
2009 July,978,
2009 August,"1,167",
2009 September,"1,035",
2009 October,"1,035",
2009 November,"1,409",
2009 December,"1,124",
2010 January,963,
2010 February,515,
2010 March,"1,260",
2010 April,"1,291",
2010 May,"1,920",
2010 June,"2,151",
2010 July,"1,413",
2010 August,"1,845",
2010 September,437,
2010 October,"2,875",
2010 November,"1,598",
2010 December,"1,053",
2011 January,343,
2011 February,126,
2011 March,84,
2011 April,"1,269",
2011 May,"1,401",
2011 June,"1,358",
2011 July,"3,094",
2011 August,652,
2011 September,"1,734",
2011 October,881,
2011 November,"1,295",
2011 December,"1,594",
2012 January,"1,276",
2012 February,409,
2012 March,502,
2012 April,949,
2012 May,"2,276",
2012 June,"2,386",
2012 July,"1,548",
2012 August,686,
2012 September,"3,581",
2012 October,581,
2012 November,851,
2012 December,557,
2013 January,"1,285",
2013 February,"1,177",
2013 March,138,
2013 April,288,
2013 May,"1,864",
2013 June,"1,577",
2013 July,532,
2013 August,746,
2013 September,632,
2013 October,"1,199",
2013 November,"1,033",
2013 December,419,
2014 January,430,
2014 February,533,
2014 March,276,
2014 April,307,
2014 May,968,
2014 June,"1,098",
2014 July,"3,470",
2014 August,665,
2014 September,540,
2014 October,740,
2014 November,859,
2014 December,319,
2015 January,991,
2015 February,707,
2015 March,244,
2015 April,235,
2015 May,404,
2015 June,736,
2015 July,915,
2015 August,793,
2015 September,529,
2015 October,499,
2015 November,795,
2015 December,688,
2016 January,415,
2016 February,139,
2016 March,273,
2016 April,627,
2016 May,643,
2016 June,486,
2016 July,437,
2016 August,774,
2016 September,"2,293",
2016 October,695,
2016 November,423,
2016 December,386,
2017 January,897,
2017 February,154,
2017 March,752,
2017 April,317,
2017 May,"1,375",
2017 June,629,
2017 July,427,
2017 August,347,
2017 September,"1,741",
2017 October,"2,061",
2017 November,"1,275",
2017 December,626,
2018 January,289,
2018 February,303,
2018 March,293,
2018 April,266,
2018 May,490,
2018 June,935,
2018 July,516,
2018 August,487,
2018 September,736,
2018 October,"1,273",
2018 November,"1,532",
2018 December,"1,407",
2019 January,28,
2019 February,133,
2019 March,315,
2019 April,"1,104",
2019 May,"1,375",
2019 June,"2,678",
2019 July,"1,261",
2019 August,"1,759",
2019 September,"2,570",
2019 October,448,
2019 November,"2,651",
2019 December,512,
2020 January,234,
2020 February,397,
2020 March,766,
2020 April,"1,207",
2020 May,"1,998",
2020 June,"1,338",
2020 July,"4,605",
2020 August,"1,664",
2020 September,690,
2020 October,"1,014",
2020 November,"2,397",
2020 December,"4,315",
2021 January,"1,406",
2021 February,492,
2021 March,337,
2021 April,"1,593",
2021 May,"3,519",
2021 June,"1,967",
2021 July,"1,585",
2021 August,"2,370",
2021 September,643,
2021 October,"1,919",
2021 November,"3,318",
2021 December,"1,955",
2022 January,597,
2022 February,227,
2022 March,"1,244",
2022 April,893,
2022 May,"3,979",
2022 June,"3,023",
2022 July,"2,567",
2022 August,"3,737",
2022 September,"2,855",
2022 October,522,
2022 November,"3,913",
2022 December,730,
2023 January,424,
2023 February,201,
2023 March,152,
2023 April,"2,250",
2023 May,"2,045",
2023 June,"2,246",
2023 July,"1,378",
2023 August,"5,037",
2023 September,"1,817",
2023 October,"3,454",
2023 November,"3,300",
2023 December,"2,980",
2024 January,"1,434",
2024 February,"2,268",
2024 March,491,

Source,CMHC Starts and Completions Survey
