Hamilton — Historical Starts by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,426,2,383,99,910,
Feb 1990,71,2,51,0,124,
Mar 1990,105,8,93,0,206,
Apr 1990,155,0,85,48,288,
May 1990,239,4,149,96,488,
Jun 1990,138,0,12,26,176,
Jul 1990,57,2,0,155,214,
Aug 1990,61,2,5,0,68,
Sep 1990,50,0,149,0,199,
Oct 1990,55,2,123,0,180,
Nov 1990,33,0,16,3,52,
Dec 1990,61,0,3,0,64,
Jan 1991,30,0,106,40,176,
Feb 1991,13,0,54,0,67,
Mar 1991,27,0,159,0,186,
Apr 1991,47,0,0,0,47,
May 1991,114,8,198,0,320,
Jun 1991,86,0,65,81,232,
Jul 1991,86,8,49,75,218,
Aug 1991,105,4,73,369,551,
Sep 1991,62,2,66,72,202,
Oct 1991,85,2,39,0,126,
Nov 1991,56,12,79,46,193,
Dec 1991,79,0,101,0,180,
Jan 1992,21,0,130,0,151,
Feb 1992,49,0,34,0,83,
Mar 1992,58,2,16,72,148,
Apr 1992,108,4,111,124,347,
May 1992,106,16,114,0,236,
Jun 1992,88,4,166,0,258,
Jul 1992,147,0,58,166,371,
Aug 1992,141,0,71,0,212,
Sep 1992,147,0,75,36,258,
Oct 1992,119,0,60,0,179,
Nov 1992,177,0,31,93,301,
Dec 1992,52,0,36,0,88,
Jan 1993,133,0,57,0,190,
Feb 1993,46,0,0,0,46,
Mar 1993,43,2,0,0,45,
Apr 1993,182,92,108,0,382,
May 1993,132,0,147,4,283,
Jun 1993,138,18,27,0,183,
Jul 1993,107,12,94,0,213,
Aug 1993,124,4,188,82,398,
Sep 1993,118,10,63,111,302,
Oct 1993,135,6,53,126,320,
Nov 1993,175,10,114,60,359,
Dec 1993,177,6,85,0,268,
Jan 1994,84,6,68,152,310,
Feb 1994,47,2,13,0,62,
Mar 1994,117,2,24,0,143,
Apr 1994,223,4,87,0,314,
May 1994,227,0,60,24,311,
Jun 1994,194,2,39,69,304,
Jul 1994,157,4,98,7,266,
Aug 1994,162,0,15,3,180,
Sep 1994,179,0,95,43,317,
Oct 1994,100,50,181,0,331,
Nov 1994,105,22,53,0,180,
Dec 1994,75,0,40,0,115,
Jan 1995,94,0,19,90,203,
Feb 1995,52,2,54,53,161,
Mar 1995,58,2,28,106,194,
Apr 1995,98,34,30,36,198,
May 1995,82,8,27,57,174,
Jun 1995,96,2,4,0,102,
Jul 1995,113,4,136,33,286,
Aug 1995,96,2,23,0,121,
Sep 1995,110,8,44,0,162,
Oct 1995,93,4,62,12,171,
Nov 1995,90,0,35,0,125,
Dec 1995,75,4,25,0,104,
Jan 1996,69,14,0,0,83,
Feb 1996,46,0,24,75,145,
Mar 1996,72,22,32,0,126,
Apr 1996,120,4,77,0,201,
May 1996,143,14,45,0,202,
Jun 1996,160,30,83,0,273,
Jul 1996,198,22,101,0,321,
Aug 1996,156,14,189,0,359,
Sep 1996,140,0,125,0,265,
Oct 1996,131,4,79,51,265,
Nov 1996,136,10,61,57,264,
Dec 1996,101,4,33,0,138,
Jan 1997,134,8,29,63,234,
Feb 1997,146,0,23,0,169,
Mar 1997,125,6,48,0,179,
Apr 1997,230,8,67,48,353,
May 1997,239,26,152,0,417,
Jun 1997,239,14,104,0,357,
Jul 1997,175,0,99,32,306,
Aug 1997,242,16,67,83,408,
Sep 1997,174,12,136,0,322,
Oct 1997,218,52,97,48,415,
Nov 1997,174,8,133,0,315,
Dec 1997,143,4,76,0,223,
Jan 1998,88,6,87,0,181,
Feb 1998,116,10,157,0,283,
Mar 1998,82,4,61,0,147,
Apr 1998,117,6,80,32,235,
May 1998,175,46,140,176,537,
Jun 1998,202,42,172,48,464,
Jul 1998,167,0,25,48,240,
Aug 1998,208,26,84,15,333,
Sep 1998,106,12,77,0,195,
Oct 1998,177,18,163,0,358,
Nov 1998,135,10,52,127,324,
Dec 1998,163,8,117,42,330,
Jan 1999,92,0,41,158,291,
Feb 1999,104,0,116,0,220,
Mar 1999,106,8,15,0,129,
Apr 1999,198,26,136,64,424,
May 1999,180,74,33,8,295,
Jun 1999,237,34,68,8,347,
Jul 1999,197,6,124,107,434,
Aug 1999,211,8,16,40,275,
Sep 1999,176,2,90,371,639,
Oct 1999,179,4,92,59,334,
Nov 1999,97,8,76,136,317,
Dec 1999,129,18,71,0,218,
Jan 2000,100,4,92,151,347,
Feb 2000,70,0,45,0,115,
Mar 2000,99,60,21,0,180,
Apr 2000,169,0,32,0,201,
May 2000,216,16,117,0,349,
Jun 2000,145,10,118,0,273,
Jul 2000,274,6,56,15,351,
Aug 2000,142,2,28,32,204,
Sep 2000,142,6,97,0,245,
Oct 2000,190,10,76,12,288,
Nov 2000,163,8,54,0,225,
Dec 2000,174,12,144,0,330,
Jan 2001,129,2,87,0,218,
Feb 2001,121,8,59,36,224,
Mar 2001,97,0,89,84,270,
Apr 2001,149,6,93,0,248,
May 2001,151,18,93,94,356,
Jun 2001,137,4,170,92,403,
Jul 2001,119,4,30,96,249,
Aug 2001,225,20,61,55,361,
Sep 2001,181,18,98,0,297,
Oct 2001,160,16,46,8,230,
Nov 2001,184,22,102,0,308,
Dec 2001,189,4,8,0,201,
Jan 2002,91,18,95,0,204,
Feb 2002,163,20,17,0,200,
Mar 2002,143,0,0,0,143,
Apr 2002,132,2,81,0,215,
May 2002,250,4,111,90,455,
Jun 2002,200,2,132,0,334,
Jul 2002,208,10,110,6,334,
Aug 2002,255,8,129,12,404,
Sep 2002,266,14,141,0,421,
Oct 2002,264,3,267,62,596,
Nov 2002,151,6,95,0,252,
Dec 2002,136,8,65,36,245,
