St. John's — Historical Starts by Dwelling Type  
January 1990 to March 2024 Intended Markets - All
,Single,Semi-Detached,Row,Apartment,All,
Jan 1990,40,2,0,8,50,
Feb 1990,13,2,0,4,19,
Mar 1990,33,0,0,4,37,
Apr 1990,42,0,0,24,66,
May 1990,100,0,0,86,186,
Jun 1990,83,24,0,52,159,
Jul 1990,105,0,0,28,133,
Aug 1990,113,0,0,30,143,
Sep 1990,67,0,0,35,102,
Oct 1990,126,0,0,112,238,
Nov 1990,128,0,0,96,224,
Dec 1990,53,0,0,24,77,
Jan 1991,42,0,0,10,52,
Feb 1991,11,0,0,6,17,
Mar 1991,11,0,0,4,15,
Apr 1991,32,0,4,16,52,
May 1991,56,6,0,48,110,
Jun 1991,123,2,0,40,165,
Jul 1991,92,0,0,48,140,
Aug 1991,69,0,0,44,113,
Sep 1991,67,0,0,34,101,
Oct 1991,49,0,0,91,140,
Nov 1991,57,2,0,48,107,
Dec 1991,44,0,0,52,96,
Jan 1992,24,0,0,22,46,
Feb 1992,10,0,0,0,10,
Mar 1992,12,0,0,14,26,
Apr 1992,26,0,0,26,52,
May 1992,51,28,0,47,126,
Jun 1992,66,2,0,28,96,
Jul 1992,58,0,12,96,166,
Aug 1992,62,0,0,40,102,
Sep 1992,67,0,0,52,119,
Oct 1992,64,0,12,44,120,
Nov 1992,61,0,0,37,98,
Dec 1992,33,0,0,30,63,
Jan 1993,12,0,0,40,52,
Feb 1993,1,0,0,2,3,
Mar 1993,5,0,0,48,53,
Apr 1993,34,0,0,50,84,
May 1993,64,0,0,66,130,
Jun 1993,52,2,0,42,96,
Jul 1993,89,6,0,52,147,
Aug 1993,51,2,6,50,109,
Sep 1993,73,2,0,44,119,
Oct 1993,52,0,5,58,115,
Nov 1993,42,4,0,72,118,
Dec 1993,33,18,12,48,111,
Jan 1994,28,0,0,32,60,
Feb 1994,9,0,0,6,15,
Mar 1994,4,0,0,2,6,
Apr 1994,30,0,7,44,81,
May 1994,96,6,0,120,222,
Jun 1994,87,0,8,62,157,
Jul 1994,53,4,0,18,75,
Aug 1994,74,4,8,74,160,
Sep 1994,66,0,15,56,137,
Oct 1994,57,0,0,64,121,
Nov 1994,57,2,8,58,125,
Dec 1994,26,0,0,30,56,
Jan 1995,10,0,0,18,28,
Feb 1995,10,0,0,4,14,
Mar 1995,2,0,0,18,20,
Apr 1995,7,0,0,2,9,
May 1995,17,0,0,24,41,
Jun 1995,60,0,11,19,90,
Jul 1995,34,4,9,52,99,
Aug 1995,59,6,6,98,169,
Sep 1995,20,12,3,26,61,
Oct 1995,44,16,5,26,91,
Nov 1995,36,4,0,46,86,
Dec 1995,13,6,0,18,37,
Jan 1996,13,2,0,10,25,
Feb 1996,1,0,3,6,10,
Mar 1996,7,12,0,20,39,
Apr 1996,23,0,0,28,51,
May 1996,77,12,5,50,144,
Jun 1996,65,10,5,36,116,
Jul 1996,62,2,0,28,92,
Aug 1996,27,6,0,40,73,
Sep 1996,57,2,0,22,81,
Oct 1996,45,24,3,40,112,
Nov 1996,60,34,0,29,123,
Dec 1996,87,14,0,34,135,
Jan 1997,38,8,0,30,76,
Feb 1997,13,8,0,10,31,
Mar 1997,7,0,0,8,15,
Apr 1997,19,4,0,10,33,
May 1997,75,14,4,28,121,
Jun 1997,49,0,0,40,89,
Jul 1997,47,32,0,10,89,
Aug 1997,71,10,0,14,95,
Sep 1997,65,18,0,14,97,
Oct 1997,66,8,0,34,108,
Nov 1997,55,20,0,26,101,
Dec 1997,17,32,4,24,77,
Jan 1998,23,14,6,6,49,
Feb 1998,3,8,0,0,11,
Mar 1998,18,6,0,8,32,
Apr 1998,21,16,0,6,43,
May 1998,54,26,0,2,82,
Jun 1998,35,14,0,6,55,
Jul 1998,41,4,0,10,55,
Aug 1998,71,22,0,48,141,
Sep 1998,84,10,0,10,104,
Oct 1998,62,8,0,2,72,
Nov 1998,29,18,0,2,49,
Dec 1998,34,8,6,0,48,
Jan 1999,18,2,0,4,24,
Feb 1999,5,0,0,2,7,
Mar 1999,60,2,4,6,72,
Apr 1999,57,4,0,4,65,
May 1999,58,6,0,8,72,
Jun 1999,78,6,0,2,86,
Jul 1999,63,4,0,8,75,
Aug 1999,86,22,0,6,114,
Sep 1999,48,0,5,12,65,
Oct 1999,75,0,0,4,79,
Nov 1999,100,0,0,2,102,
Dec 1999,40,4,0,2,46,
Jan 2000,43,0,0,6,49,
Feb 2000,21,2,5,0,28,
Mar 2000,51,0,0,0,51,
Apr 2000,71,2,0,6,79,
May 2000,86,2,0,6,94,
Jun 2000,60,6,0,2,68,
Jul 2000,125,0,6,8,139,
Aug 2000,82,14,0,0,96,
Sep 2000,83,0,0,11,94,
Oct 2000,98,6,0,10,114,
Nov 2000,68,0,0,6,74,
Dec 2000,37,0,6,6,49,
Jan 2001,27,6,0,2,35,
Feb 2001,7,6,0,0,13,
Mar 2001,15,0,0,0,15,
Apr 2001,56,0,0,2,58,
May 2001,97,0,0,13,110,
Jun 2001,105,4,0,8,117,
Jul 2001,117,0,11,8,136,
Aug 2001,102,2,3,11,118,
Sep 2001,97,0,0,18,115,
Oct 2001,82,6,0,6,94,
Nov 2001,95,2,8,18,123,
Dec 2001,75,2,0,18,95,
Jan 2002,43,0,0,8,51,
Feb 2002,27,2,0,2,31,
Mar 2002,37,2,0,0,39,
Apr 2002,90,2,0,17,109,
May 2002,133,4,0,64,201,
Jun 2002,150,0,4,22,176,
Jul 2002,142,2,8,36,188,
Aug 2002,93,2,0,6,101,
Sep 2002,122,0,0,12,134,
Oct 2002,121,6,18,14,159,
Nov 2002,83,0,0,14,97,
Dec 2002,52,0,8,4,64,
Jan 2003,25,0,5,0,30,
Feb 2003,19,0,8,6,33,
Mar 2003,21,0,0,2,23,
Apr 2003,71,2,14,26,113,
May 2003,172,0,12,36,220,
Jun 2003,170,8,5,20,203,
Jul 2003,152,6,6,12,176,
Aug 2003,117,8,3,30,158,
Sep 2003,127,4,0,12,143,
Oct 2003,131,8,16,53,208,
Nov 2003,123,18,9,40,190,
Dec 2003,85,8,0,14,107,
Jan 2004,45,0,0,16,61,
Feb 2004,45,24,6,16,91,
Mar 2004,28,8,0,4,40,
Apr 2004,90,30,3,6,129,
May 2004,123,16,0,46,185,
Jun 2004,168,32,4,48,252,
Jul 2004,174,30,13,8,225,
Aug 2004,123,10,3,24,160,
Sep 2004,128,26,6,14,174,
Oct 2004,129,14,12,38,193,
Nov 2004,134,22,0,24,180,
Dec 2004,88,44,0,12,144,
Jan 2005,52,12,0,8,72,
Feb 2005,32,8,0,33,73,
Mar 2005,30,8,0,4,42,
Apr 2005,68,6,1,8,83,
May 2005,139,18,0,32,189,
Jun 2005,121,6,0,28,155,
Jul 2005,118,14,0,36,168,
Aug 2005,117,18,6,22,163,
Sep 2005,119,8,3,40,170,
Oct 2005,111,18,3,20,152,
Nov 2005,88,14,6,16,124,
Dec 2005,101,10,12,20,143,
Jan 2006,54,2,0,12,68,
Feb 2006,41,20,4,4,69,
Mar 2006,20,4,0,0,24,
Apr 2006,37,8,0,6,51,
May 2006,87,26,0,18,131,
Jun 2006,154,12,0,22,188,
Jul 2006,117,2,0,16,135,
Aug 2006,109,16,5,14,144,
Sep 2006,120,6,6,18,150,
Oct 2006,81,2,0,16,99,
Nov 2006,86,6,9,20,121,
Dec 2006,79,0,0,16,95,
Jan 2007,47,2,0,14,63,
Feb 2007,17,0,0,44,61,
Mar 2007,17,0,0,4,21,
Apr 2007,66,2,0,6,74,
May 2007,105,16,3,0,124,
Jun 2007,145,16,9,10,180,
Jul 2007,162,8,7,8,185,
Aug 2007,122,10,0,28,160,
Sep 2007,133,10,3,32,178,
Oct 2007,109,2,4,12,127,
Nov 2007,133,20,0,24,177,
Dec 2007,118,2,0,10,130,
Jan 2008,52,4,0,10,66,
Feb 2008,40,0,5,6,51,
Mar 2008,49,0,0,6,55,
Apr 2008,52,2,0,6,60,
May 2008,168,6,0,50,224,
Jun 2008,148,4,4,16,172,
Jul 2008,175,4,9,14,202,
Aug 2008,183,28,0,38,249,
Sep 2008,162,8,15,24,209,
Oct 2008,165,20,3,12,200,
Nov 2008,141,4,3,25,173,
Dec 2008,150,18,10,24,202,
Jan 2009,88,6,0,30,124,
Feb 2009,39,0,0,6,45,
